,Word,Count
14019,misturadas,1
14018,desgovernado,1
14084,Brinca,1
14088,cargos,1
14119,"mãe

Mas",1
14104,afável,1
14116,20022010,1
14115,"familiares

IMPEACHMENT

Afilhada",1
14113,5300,1
14110,"Brasil

Como",1
14109,presidenta,1
14108,conserva,1
14106,complicados,1
14105,"impeachment

Os",1
14103,drenou,1
14089,AFP,1
14101,desconhecesse,1
14100,"PT

Questionada",1
14098,disputou,1
14097,marxista,1
14094,"anos

Aos",1
14093,inabilitado,1
14091,"eletivos

A",1
14090,"PT

Apesar",1
13685,retrucado,1
13684,caloteiro,1
13682,SDBA,1
13679,Arlindo,1
13287,"Dodge

Ao",1
13286,"mandato

Abaixo",1
13284,"dinheiro

Detalhe",1
13282,procuradorageral,1
13281,"Gleisi

A",1
13277,pregou,1
13272,garantidos,1
13267,requisitaram,1
13265,Tonani,1
13258,chorem,1
13256,reacionários,1
13223,Moeda,1
13219,armazenará,1
13214,IDENTIFICAÇÃO,1
13211,verás,1
13210,fizéssemos,1
13206,Donaldo,1
13204,reconsidere,1
13201,invadiremos,1
13288,"PT

Estamos",1
13292,excretor,1
13293,respeitadores,1
13311,"episódio

A",1
13344,Inquisição,1
13343,1548,1
13334,Escultor,1
13326,LIXO,1
13325,prejeto,1
13321,supérfluas,1
13318,impedisse,1
13314,Antigos,1
13308,"SENTENÇA
Fidelix",1
13295,Conseguiram,1
13307,CABEÇA,1
13306,CADA,1
13303,concorria,1
13301,25700,1
13300,Homofóbica,1
13299,Discriminação,1
13297,PRTB,1
13296,"PRTB

A",1
13194,Hussein,1
13191,pitaco,1
13190,melhorando,1
13099,Barron,1
13124,ORDERS,1
13123,DONALD,1
13121,avisados,1
13116,Homs,1
13115,Shayrat,1
13114,destruiur,1
13103,defendêla,1
13100,nepotismo,1
13096,Kushner,1
13127,SYRIA,1
13095,Jared,1
13093,Freqüentemente,1
13088,bombardeada,1
13082,Corroído,1
13081,estrelinha,1
13076,Sentenciado,1
13071,sentenciou,1
13066,decidindo,1
13125,STRIKES,1
13132,Safronkov,1
13185,Fevereiro,1
13166,ouvintes,1
13184,4200,1
13183,somariam,1
13179,chiclete,1
13177,chicletes,1
13176,desodorantes,1
13173,"Constantino

Caso",1
13170,ancorado,1
13168,"emissora

O",1
13161,interatividade,1
13141,começaremos,1
13159,pesou,1
13158,dislike,1
13157,negativaram,1
13156,expectadores,1
13154,Hasselmann,1
13152,Reinaldo,1
13149,17022017,1
13148,"Pan

No",1
13354,rebu,1
13360,palermice,1
13361,pálida,1
13582,480,1
13599,expuseramlhe,1
13596,Senival,1
13593,Deste,1
13590,vetavam,1
13589,supressiva,1
13587,antipichação,1
13585,48000,1
13584,"parlamentar

Eleito",1
13573,Levantou,1
13603,momento,1
13564,ameaçava,1
13557,PETROLÃO,1
13538,Reviravolta,1
13536,credo,1
13534,UFA,1
13516,retribuíram,1
13515,continência,1
13514,Chape,1
13602,preferi,1
13608,clica,1
13506,catarinense,1
13657,300000000,1
13678,Caloteirovagabundo,1
13677,trocam,1
13676,Lobato,1
13674,lasanha,1
13673,Panqueca,1
13668,trancas,1
13663,colchão,1
13660,delivery,1
13656,diskcomidainternet,1
13613,3093400,1
13655,condicionadocelular,1
13651,950,1
13649,gigabytes,1
13644,970,1
13633,adotadas,1
13631,pentaréu,1
13629,jogará,1
13627,Preocupado,1
13512,bicileta,1
13503,demonstrarem,1
13363,Pera,1
13411,"moeda

Aécio",1
13424,"SPaulo

Um",1
13423,partidários,1
13422,vinculações,1
13421,aliviou,1
13420,"Paraná

Aécio",1
13419,advogou,1
13417,mostrouse,1
13412,molda,1
13402,Ultrapassei,1
13429,"governo

No",1
13399,causador,1
13398,jaulas,1
13390,Tite,1
13387,cutucou,1
13378,viajei,1
13377,popô,1
13375,gaiola,1
13373,PHS,1
13427,"ontem

O",1
13433,"país

Resta",1
13499,golaço,1
13476,Integra,1
13496,EXEMPLO,1
13494,priorizase,1
13493,porquanto,1
13492,maternidade,1
13488,Tatuí,1
13485,Prestou,1
13482,receoso,1
13477,Offshore,1
13473,Humildade,1
13438,despontam,1
13472,0411,1
13460,Marchezan,1
13456,controlavam,1
13453,cíveis,1
13446,demoralizar,1
13445,ofereci,1
13444,pudéssemos,1
13443,falassem,1
11901,botado,1
11900,plantação,1
11899,destroem,1
10330,maquiador,1
10193,dedico,1
10192,jornalística,1
10189,"Lopes

Peço",1
10186,Superintendente,1
10181,"retrate

O",1
10179,"atividades

O",1
10178,menosprezou,1
10177,ao,1
10175,"sociedade

A",1
10173,toda,1
10171,lamentam,1
10170,Fenaj,1
10169,SindijornalistasES,1
10168,Profissionais,1
10164,11h40,1
10163,jornalistas,1
10162,release,1
10160,hoje,1
10149,pretensamente,1
10195,envergonhada,1
10204,desempenham,1
10213,Odebretch,1
10264,SS18,1
10317,viramos,1
10313,Criem,1
10312,exija,1
10292,sustentasse,1
10289,mágicas,1
10278,venderem,1
10275,Europeu,1
10269,Sarmat,1
10258,supermíssil,1
10214,entregaria,1
10256,dorsal,1
10251,massacrar,1
10249,Jangjae,1
10247,destacamentos,1
10241,cerimoniais,1
10231,submersa,1
10230,trágicas,1
10228,trarão,1
10148,capixabas,1
10147,humilharam,1
10146,engraçadinhas,1
10022,fadado,1
10053,Bike,1
10052,Maxsingburi,1
10048,concessionárias,1
10045,Readers,1
10042,tailandês,1
10041,chinelos,1
10030,maço,1
10029,vendedores,1
10011,fabricaram,1
10056,Sing,1
10008,unipolaristas,1
9996,ALVO,1
9995,Sociólogo,1
9990,encarecidamente,1
9985,suspiro,1
9984,profanado,1
9980,Revoltadas,1
9974,procissão,1
10054,Shop,1
10057,Buri,1
10138,MENTIR,1
10098,disparem,1
10129,materialmente,1
10128,Bateu,1
10125,Casar,1
10115,RD1,1
10112,aguçou,1
10109,aventura,1
10103,Destruiremos,1
10100,violada,1
10094,nacionalista,1
10059,Davidson,1
10086,despencaram,1
10083,Zhiying,1
10074,degaste,1
10072,inconstante,1
10069,desfrutado,1
10063,prosa,1
10062,senhorzinho,1
10061,atendêlo,1
10323,EX3,1
10331,camareira,1
10735,vetada,1
10349,mostrarem,1
10628,Avigdor,1
10626,ÁsiaPacífico,1
10618,resolverá,1
10617,bofetada,1
10606,bofetadas,1
10605,Cansamos,1
10588,Metrô,1
10579,Líderes,1
10557,coreanas,1
10544,840,1
10541,revender,1
10538,Oil,1
10537,Astra,1
10532,obsoleta,1
10521,secundária,1
10519,identitária,1
10517,"Rousseff

Na",1
10510,longe,1
10509,recalque,1
10629,Liberman,1
10639,marinhas,1
10643,opostos,1
10685,Terminal,1
10724,restringindose,1
10716,exmaridão,1
10709,Seongju,1
10704,discando,1
10701,sentiria,1
10698,decisivamente,1
10688,Area,1
10687,Altitude,1
10684,antibalísticos,1
10644,guerreando,1
10674,522015,1
10673,oxigenar,1
10662,predominar,1
10660,engavetou,1
10659,STFSTJ,1
10648,Shikoku,1
10647,Yokosuka,1
10645,portahelicópteros,1
10508,Somos,1
10507,lemas,1
10506,Hernandez,1
10411,ataquem,1
10450,falhado,1
10437,antimisseis,1
10434,pavimentando,1
10429,Chosun,1
10424,retornarem,1
10422,Chineses,1
10419,desafiaria,1
10414,Subestimar,1
10405,pensassem,1
10454,Seoul,1
10402,paralisados,1
10387,elétricos,1
10383,contrabandeadas,1
10381,pressuposto,1
10380,baseiamse,1
10375,contrabandeados,1
10358,terminaram,1
10353,voarão,1
10453,intencionalmente,1
10455,Economy,1
10504,costureiro,1
10479,tudo,1
10503,"ninguém

O",1
10497,"arquiteto

Favorável",1
10496,sexualidade,1
10494,Eles,1
10490,quebrar,1
10489,"publicação

Junior",1
10488,defender,1
10481,Clóvis,1
10476,apoiamos,1
10456,prédeterminado,1
10475,Todos,1
10473,2138,1
10471,voz,1
10469,bicha,1
10468,"sociais

Aqui",1
10464,desencantados,1
10462,NewsAu,1
10458,Ozerov,1
9971,papais,1
9969,acobertada,1
9966,engravidado,1
9964,papado,1
9550,namoradas,1
9547,Passagens,1
9546,"Felippo

De",1
9545,Samara,1
9542,Fantin,1
9538,Sato,1
9537,Sabrina,1
9535,Dentre,1
9534,namorou,1
9532,garanhão,1
9517,libertarin,1
9510,prediz,1
9508,substituirão,1
9504,assumem,1
9499,Estejam,1
9497,exemplificou,1
9493,reunificação,1
9487,sistêmicas,1
9486,Aceitarei,1
9552,vistalo,1
9553,"Norte

Caso",1
9554,ASSISTA,1
9621,sísmico,1
9648,Oceanografia,1
9645,Begona,1
9644,Ibiza,1
9643,Benidorm,1
9642,Maiorca,1
9638,maremoto,1
9631,Ola,1
9626,altíssimas,1
9612,restabelecida,1
9556,pálidos,1
9611,pressionados,1
9600,vislumbrados,1
9596,cotejar,1
9588,destemor,1
9583,pingo,1
9574,TREPI,1
9572,beneficiassem,1
9559,cúmulo,1
9483,XIX,1
9482,napoleônicas,1
9472,Stratfor,1
9266,investigações,1
9304,jejum,1
9302,sagrados,1
9292,Entendendo,1
9291,calassem,1
9285,negociaram,1
9283,"federais

Veja",1
9280,"RS

O",1
9273,Carmo,1
9263,"protesto

O",1
9339,cibernético,1
9259,atutal,1
9252,fascinado,1
9251,deslumbrado,1
9244,Raymundo,1
9243,RENUNCIE,1
9241,vividos,1
9234,encurralado,1
9229,Renuncie,1
9313,escória,1
9363,ramsonware,1
9469,Notarial,1
9428,Analysis,1
9468,Ata,1
9464,escrevente,1
9462,prints,1
9461,Giovannetti,1
9460,Tabelionato,1
9452,rastreável,1
9442,pandora,1
9435,pragmática,1
9427,Allsource,1
9365,inutiliza,1
9425,Bermudez,1
9419,propositais,1
9393,evaporou,1
9392,intruso,1
9388,zunindo,1
9386,bonitona,1
9383,xereta,1
9369,criptográfica,1
9649,Portos,1
9650,Espanhóis,1
9657,1755,1
9853,analfabeta,1
9877,"Anistia

Nenhum",1
9869,"Ustra

Em",1
9866,"atuais

Pela",1
9861,"matar

Com",1
9859,"gênero

",1
9856,irritouse,1
9855,"censurada

Há",1
9854,tá,1
9852,"jurídicas

idiota",1
9881,Fry,1
9850,"Beltrão

Confira",1
9848,permite,1
9846,Ele,1
9845,tênue,1
9836,"Justiça

A",1
9832,preconceituosas,1
9831,discriminatórias,1
9828,dissidentes,1
9878,"gay

Tal",1
9882,incriminálo,1
9826,quilombolas,1
9939,lendária,1
9959,impressionaram,1
9958,Doutores,1
9952,Possuindo,1
9947,Constantinopla,1
9944,compreensões,1
9943,desacreditar,1
9942,protestantes,1
9941,plantados,1
9938,assegura,1
9887,deva,1
9936,subordinadas,1
9916,ambiciosos,1
9913,cirurgiões,1
9902,Mostre,1
9895,recorrendo,1
9893,protocola,1
9889,Concluise,1
9888,"orgulho

",1
9827,procriar,1
9825,fraquejou,1
9659,Arroyo,1
9687,Calmon,1
9711,ecumênica,1
9710,vigília,1
9709,planejavam,1
9705,Arquidiocese,1
9702,misturam,1
9698,inabaláveis,1
9690,corretíssima,1
9688,mencione,1
9684,Cega,1
9721,Bonini,1
9682,Sísmica,1
9681,Carreno,1
9678,Sísmico,1
9677,Tectônico,1
9676,Risco,1
9675,Pesquisador,1
9674,Matias,1
9672,Cadiz,1
9712,políticoreligioso,1
9729,vitimismo,1
9821,exdelegado,1
9780,polegada,1
9818,acampada,1
9807,abriremos,1
9801,brancas,1
9797,PROTESTAR,1
9796,INVADINDO,1
9795,BOLIVIANOS,1
9793,facões,1
9791,Apoiadores,1
9779,movimentem,1
9732,obstáculos,1
9776,aglomeraram,1
9768,Potências,1
9762,desonroso,1
9761,NORTE,1
9760,COREIA,1
9756,transformasse,1
9741,pegálo,1
9740,justificável,1
10732,antiUber,1
10737,prejudiciais,1
11897,aturar,1
11674,A18E,1
11585,urdido,1
11584,arrastão,1
11580,genericamente,1
11578,esculhambar,1
11575,imaginaram,1
11563,substitutivo,1
11559,Ontem,1
11558,corrobora,1
11557,"irresponsável

No",1
11556,falsa,1
11555,incompreensões,1
11554,vítima,1
11553,"forçatarefa

Presidente",1
11548,protocolaria,1
11546,"comunicação

No",1
11544,200310,1
11536,contrapartida,1
11535,Federal,1
11533,já,1
11586,servese,1
11587,insinuação,1
11588,maliciosa,1
11631,sistêmico,1
11667,resgatado,1
11663,DiegoCA,1
11661,colide,1
11658,F18,1
11655,explosivas,1
11653,aproveite,1
11638,caprichado,1
11635,atribuído,1
11630,peruca,1
11589,inculpações,1
11622,algua,1
11606,malicioso,1
11602,Lero,1
11601,Rolando,1
11599,consentimento,1
11595,verniz,1
11593,repetição,1
11591,débeis,1
11531,"Infraestrutura

Segundo",1
11530,ex­pre­sidente,1
11526,pessoas,1
11417,alertadas,1
11439,Vern,1
11433,estoques,1
11431,provisões,1
11428,recolocamos,1
11427,densidade,1
11426,pesquisada,1
11425,reutilizáveis,1
11421,Clairmont,1
11416,Hawaii,1
11445,7242,1
11413,Lori,1
11410,aperfeiçoamento,1
11405,distâncias,1
11403,fabricados,1
11396,lacrimogênio,1
11393,machadinhas,1
11387,aparecido,1
11386,Paquistão,1
11441,atualizar,1
11447,atinja,1
11522,Pra,1
11494,cancelando,1
11520,provará,1
11518,"chorando

Andrea",1
11514,Irmã,1
11513,decepcionálos,1
11510,afortunado,1
11509,agradecendo,1
11506,Infecções,1
11498,vôo,1
11478,invasoras,1
11448,9940,1
11474,aterrissagens,1
11473,Japonesa,1
11469,reinado,1
11465,depararem,1
11463,condutores,1
11460,espectros,1
11458,avistamentos,1
11450,Câmera,1
11672,Celebes,1
11679,Australian,1
10739,empresa,1
11681,Curiosidade,1
11834,tomo,1
11833,Completamente,1
11832,"homossexuais

Sou",1
11829,"lá

O",1
11824,"morreu

Morreu",1
11823,"ditadura

Mas",1
11822,Salvou,1
11821,Herói,1
11818,"policiais

Carlos",1
11816,"menininha

Mas",1
11814,imaginária,1
11813,barbaridade,1
11805,"guarda

Eu",1
11800,"defesa

O",1
11797,abrigou,1
11792,logicamente,1
11789,"Exército

O",1
11787,DOI,1
11784,exsubordinados,1
11840,orfanato,1
11843,"adotar

O",1
11844,"palmada

Eu",1
11874,cupim,1
11893,Deixemos,1
11891,pombinha,1
11888,"advertência

Sem",1
11887,"também

Com",1
11886,sacanear,1
11883,"então

Isso",1
11879,"Nada

O",1
11876,"dado

Qual

762",1
11870,"quê

Pra",1
11845,Palmada,1
11869,"fuzil

Pra",1
11868,"lado

Se",1
11864,"lado

É",1
11863,durmo,1
11861,"Desarmamento

Eu",1
11860,"penal

E",1
11858,"ECA

Vamos",1
11856,"deveres

O",1
11783,"mudar

Entrevistei",1
11781,patriotas,1
11780,classifico,1
11715,desestabilizador,1
11729,retornando,1
11725,oposta,1
11724,encaminhava,1
11723,Java,1
11722,Sumatra,1
11721,indonésias,1
11720,Sunda,1
11719,Estreito,1
11712,recebera,1
11740,porrada,1
11708,Divulgou,1
11701,desvastadoras,1
11697,aparecerem,1
11694,precavido,1
11687,Empreiteiro,1
11684,Contabilidade,1
11683,scritório,1
11682,GAO,1
11731,Aldemário,1
11741,Dizendose,1
11778,tresloucados,1
11764,"comunistas

Eu",1
11777,classificaria,1
11776,rompante,1
11775,casamata,1
11774,tramadas,1
11771,"poder

Primeiro",1
11770,"frente

O",1
11766,agitar,1
11765,olharia,1
11762,poria,1
11742,inspirado,1
11761,"discriminação

O",1
11760,preencheu,1
11759,"militares

Olha",1
11756,Freitas,1
11753,pombinhas,1
11752,soltam,1
11748,Sem,1
11746,fazendeiros,1
11383,SEALS,1
11373,ressurreição,1
11372,Perseguiremos,1
11370,119,1
10991,vasoativas,1
10990,hemodinamicanente,1
10989,Apresentase,1
10988,desmaio,1
10963,acessórios,1
10957,helicoidais,1
10956,compartimentos,1
10951,AK47,1
10948,propriamente,1
10947,subliminar,1
10943,desfilaram,1
10941,enfaticamente,1
10938,fictícias,1
10937,exibições,1
10936,ostentadas,1
10932,carregaram,1
10929,Exanalista,1
10928,tirarem,1
10926,Álcool,1
10993,"CPI

O",1
10998,CPMI,1
11000,"Estadão

Miller",1
11025,Bites,1
11041,Rigor,1
11040,Ultraje,1
11036,Olho,1
11035,Olho,1
11034,Trabalhador,1
11033,João,1
11030,985,1
11028,fanpages,1
11022,Doria,1
11003,"JF

A",1
11021,"Bolsonaro

O",1
11017,tabela,1
11016,"impunidade

Ou",1
11013,"PGR

A",1
11012,enroscar,1
11011,duplo,1
11010,jogo,1
11007,"advogados

Miller",1
10924,24982,1
10923,Rosstat,1
10919,Russian,1
10772,"vetados

A",1
10810,ordene,1
10807,aniquile,1
10792,empenhando,1
10783,igualam,1
10781,"emendas

As",1
10780,aprovarem,1
10777,eu,1
10776,entoar,1
10769,"parlamentares

Nas",1
10817,populosas,1
10768,reinserir,1
10767,"população

Caso",1
10764,igualarem,1
10762,"celular

A",1
10758,"taxistas

Segundo",1
10756,converteria,1
10751,"empresas

Uma",1
10742,passageiros,1
10814,5062,1
10822,horrendo,1
10918,FSB,1
10891,baleias,1
10913,rapazes,1
10912,gordas,1
10908,Philipp,1
10902,Contamos,1
10901,Novaya,1
10898,agulhas,1
10896,cultivar,1
10895,F57,1
10885,pontuações,1
10829,diplomaticamente,1
10877,baleia,1
10869,remova,1
10865,alertandoo,1
10855,Tiro,1
10854,Caram,1
10853,nformações,1
10848,patrocinando,1
10845,persuadilo,1
11046,"Brasil

Bolsonaro",1
11047,comendo,1
11048,beiradas,1
11274,"psicológicas

Segundo",1
11308,Nuclear,1
11293,"Bolsonaro

Você",1
11291,tabeliãozinho,1
11288,"Alcântara

Os",1
11287,registrados,1
11283,"expresidente

A",1
11279,cartorários,1
11276,Alcântara,1
11265,coincidentemente,1
11311,Balísticos,1
11263,"Lula

Um",1
11243,IBK,1
11240,restringido,1
11238,destilação,1
11235,hidrocarboneto,1
11234,Querosene,1
11219,assine,1
11212,furiosamente,1
11309,Lançador,1
11313,reator,1
11201,Galhardo,1
11342,SkyPark,1
11369,Zawahri,1
11367,sagradas,1
11364,Egito,1
11363,Magreb,1
11361,Somália,1
11357,Palestina,1
11351,1109,1
11349,Faremos,1
11341,alturas,1
11315,475,1
11340,Sands,1
11339,Bay,1
11337,Nadar,1
11333,cassino,1
11330,2561,1
11329,terraço,1
11324,Piscina,1
11320,vendadas,1
11207,juntarem,1
11190,vigorar,1
11051,elogiosos,1
11075,direita,1
11094,casco,1
11092,Togo,1
11089,NTV,1
11084,Istambul,1
11079,"iPhone

De",1
11078,converge,1
11077,funil,1
11076,esquerda,1
11072,"brasileiro

Outra",1
11112,Brunei,1
11069,branconulo,1
11068,votarão,1
11065,desmascarem,1
11064,eleja,1
11060,"Jato

Isso",1
11057,afinados,1
11055,"Brasileira

Lula",1
11054,Radical,1
11107,informe,1
11114,Mianmar,1
11177,7500,1
11148,mereceu,1
11173,atingirem,1
11171,9300,1
11170,24000,1
11166,5500,1
11163,12h03,1
11162,Minuteman,1
11151,Sivkov,1
11150,Konstantin,1
11144,soviéticas,1
11115,Laos,1
11142,exparaquedista,1
11141,aniquilado,1
11139,Frants,1
11132,primeiroministra,1
11131,aniquilados,1
11128,implementando,1
11125,desempenhará,1
11116,Camboja,1
21452,amadores,1
20817,fubango,1
21454,"comparsas
Os",1
28190,"15640
mil",1
28222,EMPRESINHA,1
28221,VEIAS,1
28220,VIAS,1
28218,DEPENDUROU,1
28217,PERDULÁRIA,1
28216,IRRESPONSÁVEL,1
28214,DENTRO,1
28213,CAIR,1
28211,NAÇÃO,1
28210,SUOR,1
28205,rescindido,1
28204,91300,1
28201,corrige,1
28199,"patriótico
",1
28198,Considerandose,1
28197,"de
gerações",1
28196,"trocou
sua",1
28193,"e
desembargadores
Por",1
28192,apena,1
28223,GAME,1
28227,noticiaram,1
28228,Frankfurt,1
28246,apresentadoras,1
28259,judiciarias,1
28258,"brasileiras
sendo",1
28257,descrente,1
28256,"acredita
mais",1
28251,despacha,1
28250,Usam,1
28248,arranja,1
28247,editor,1
28245,começaria,1
28230,Darmstädter,1
28244,assinantes,1
28243,Sedenta,1
28242,Neusa,1
28240,encima,1
28238,Andrey,1
28235,Mel,1
28233,curtindo,1
28231,Echo,1
28191,"pouco
tempo",1
28189,"derrubar
O",1
28261,"outros
Vemos",1
28188,"a
geração",1
28157,instantâneo,1
28156,imprescritível,1
28155,criouse,1
28154,introduziu,1
28153,945997,1
28151,sublinhou,1
28150,Maranho,1
28149,Ericson,1
28147,colegiada,1
28145,agravo,1
28141,MPDFT,1
28137,delicadas,1
28136,Stanley,1
28135,CH3008679000005163446,1
28133,Suiça,1
28132,Socorro,1
28130,BiriguiSP,1
28128,Efarsas,1
28125,desmemoriado,1
28158,consuma,1
28159,inteirou,1
28160,elidindose,1
28178,"Estado


O",1
28187,"vem
se",1
28186,"não
é",1
28185,"é
considerada",1
28184,abaixoassinado,1
28183,"morte

Os",1
28182,antebraço,1
28180,"atirou

A",1
28179,Enfurecido,1
28176,criava,1
28162,ofensor,1
28175,"

Um",1
28174,Maconheiros,1
28169,CONJUR,1
28168,Luchete,1
28167,prescrito,1
28166,infringentes,1
28164,MPDF,1
28163,lêse,1
28260,executivas,1
28262,"qual
comanda",1
28121,mostroulhes,1
28338,PSDBteuPASSADOteCONDENA,1
28365,"presidente
de",1
28364,"mesmo
A",1
28363,ocultado,1
28362,"de
ter",1
28361,"segunda
instância",1
28360,"presidencial
A",1
28358,"o
representador",1
28357,précandidatura,1
28356,"2018
Apto",1
28355,"presidência
do",1
28354,poliesportiva,1
28353,baterem,1
28351,PCdoBRJ,1
28349,prélançamento,1
28348,superávit,1
28347,doariam,1
28343,Gregório,1
28342,disseminando,1
28340,protegidas,1
28367,"e
tem",1
28368,"para
eleger",1
28369,"vem
A",1
28380,"soou
como",1
28389,16633510,1
28388,Borin,1
28387,"précandidatos
anunciem",1
28386,"pelo
acontecido",1
28385,parir,1
28384,"tirou
foi",1
28382,"forma
desprezadora",1
28381,"Bolsonaro
O",1
28379,"isoladamente
Em",1
28370,empolgação,1
28378,"preso
Bolsonaro",1
28377,desconsiderado,1
28376,"posição
No",1
28375,"apresentase
em",1
28374,"Lula
para",1
28373,"tanto
mais
O",1
28372,polemiza,1
28371,"as
pequisas",1
28339,MidiaBlindaPSDB,1
28336,intitulou,1
28263,"determinar
quem",1
28331,R91,1
28284,COMEÇAR,1
28283,LIMPEZA,1
28282,"STF
E",1
28281,"mais
autonomia",1
28280,"para
corruptos",1
28279,"brasileiros
temos",1
28278,repudio,1
28277,"ira
aumentar",1
28276,describilidade,1
28274,influencia,1
28273,"em
um",1
28272,visar,1
28271,"por
esses",1
28270,"da
sociedade",1
28269,"maior
responsável",1
28268,"suas
instituições",1
28266,"ERRADO
Os",1
28265,ESTA,1
28264,"essa
nomeação",1
28285,ALTA,1
28286,EXCELÊNCIA,1
28288,enforca,1
28313,Onça,1
28328,paralímpico,1
28327,McLoughlin,1
28323,pedalada,1
28322,abordadas,1
28320,Tesch,1
28316,tratadores,1
28315,Águas,1
28314,interagiu,1
28312,ostentaram,1
28289,chocando,1
28310,degenerado,1
28309,apócrifo,1
28307,adulterado,1
28305,documentalmente,1
28303,travamentos,1
28300,arbitrariamente,1
28295,Estofados,1
28294,Luizzi,1
28123,interessavam,1
28120,gravaria,1
28392,Fumando,1
27894,"em
que",1
27923,GibaUm,1
27920,vinculando,1
27918,presidential,1
27917,more,1
27912,Apertem,1
27910,"contrárias
",1
27909,601,1
27908,23688,1
27907,"afirma
Moka
O",1
27906,"saúde
pública",1
27905,ambulatorial,1
27904,"preso
também",1
27903,"fora
da",1
27902,"mérito
",1
27901,"à
constitucionalidade",1
27900,"de
parecer",1
27898,cruzados,1
27897,"escola
pública",1
27896,"tomei
conhecimento",1
27926,fixe,1
27927,movimentada,1
27931,empinando,1
27945,aprofundassem,1
27963,teima,1
27962,usufruído,1
27960,Trouxeram,1
27956,posar,1
27954,cuiabano,1
27953,modalidade,1
27950,CuiabáMT,1
27948,Morador,1
27944,prudentemente,1
27932,narizinho,1
27943,verificaram,1
27941,blasting,1
27940,Cari,1
27939,mamava,1
27936,comportado,1
27935,Repetidamente,1
27934,petulante,1
27933,Tati,1
27895,"polêmica
O",1
27893,"de
outra",1
27966,conquistados,1
27892,"prisional
Diante",1
27844,Cavalinho,1
27842,Dói,1
27841,Bere,1
27840,Bara,1
27839,Atmosfera,1
27835,badalado,1
27834,Jurerê,1
27830,abraços,1
27829,revogasse,1
27827,afogou,1
27826,2300,1
27825,Resguardo,1
27823,invocada,1
27821,respeitosamente,1
27820,acatála,1
27817,Late,1
27816,Colbert,1
27814,Obras,1
27813,"esse
valor",1
27845,Tiveram,1
27847,joana,1
27848,jugado,1
27883,"nos
presídios",1
27891,"custos
com",1
27890,laboraise,1
27889,exercerem,1
27888,"fiquem
aptos",1
27887,"presídios
A",1
27886,estadias,1
27885,"trabalharem
para",1
27884,"sua
opinião",1
27879,showzinho,1
27849,2306,1
27878,deduziu,1
27877,animar,1
27874,fraudado,1
27872,reembolsada,1
27871,auferiu,1
27869,facilitariam,1
27868,tomariam,1
27850,bonitão,1
27964,levamos,1
27967,Garantir,1
28113,dividiam,1
28047,Começouse,1
28082,FNL,1
28080,"MLT
Movimento",1
28079,Moradia,1
28077,"dos
Trabalhadores",1
28075,"MST
Movimento",1
28072,piamente,1
28071,festejava,1
28069,EMBAIXO,1
28068,ASSINA,1
28065,COMENTÁRIO,1
28062,consignou,1
28061,expressamente,1
28060,Hoffmman,1
28058,FEDERAIS,1
28057,JUÍZES,1
28056,ASSOCIAÇÃO,1
28054,nulidade,1
28053,bolas,1
28051,restritas,1
28083,"outros
Diante",1
28084,proximo,1
28085,"Lula
Já",1
28098,162,1
28110,dasabafou,1
28109,patifa,1
28108,ladrona,1
28107,eloquentes,1
28104,amifo,1
28103,subempreiteira,1
28101,Argeplan,1
28100,excoronel,1
28097,Haidar,1
28086,rivalidade,1
28096,rastear,1
28095,eleÉ,1
28092,"representantes
",1
28091,"que
esta",1
28090,"golpe
Devemos",1
28089,"nós
deixou",1
28088,"pelo
nossa",1
28087,lutarmos,1
28049,Apartamento,1
28045,larápio,1
27968,Envenenamento,1
28040,2302,1
27993,"risco
por",1
27992,"grande
importância",1
27991,"demais
Palocci",1
27990,"que
sabe",1
27989,fardo,1
27988,"disse
Palocci",1
27987,"a
misteriosa",1
27986,impetradas,1
27985,duvidar,1
27984,delirou,1
27983,Ouro,1
27982,Dinho,1
27981,camorote,1
27980,Positivo,1
27976,legista,1
27975,Justino,1
27974,provariam,1
27972,PRAFA,1
27971,aportado,1
27994,"demais
Ele",1
27996,"por
uma",1
27998,"sabia
até",1
28021,XXX,1
28037,desconversou,1
28035,coautora,1
28034,pesitsa,1
28033,encarou,1
28031,pastel,1
28030,Caindo,1
28026,disponibilizada,1
28025,Jungman,1
28019,alçada,1
27999,"com
sua",1
28017,encontravase,1
28013,generaldebrigada,1
28011,perseguida,1
28006,regou,1
28004,escabroso,1
28003,escudo,1
28002,Cristal,1
28000,"vida
",1
28390,Arraial,1
28396,exresidente,1
26578,"dessa
forma",1
28794,Teotonio,1
28833,Maracanaú,1
28831,Menotti,1
28830,Bronzeada,1
28829,Lagosta,1
28828,Forró,1
28827,Solteirões,1
28826,bancados,1
28824,enfrentava,1
28823,1005,1
28820,ilimitado,1
28818,impaciência,1
28815,Estarão,1
28813,entendase,1
28812,encaminhando,1
28809,JucáSarneyRenan,1
28808,transitada,1
28803,advogadas,1
28802,arquivei,1
28801,rejeitará,1
28835,1200000,1
28836,Tradicionais,1
28837,confraternizações,1
28858,NESTA,1
28869,16666,1
28867,adquiri,1
28866,respirou,1
28865,apronta,1
28863,aprontasse,1
28862,amiguinho,1
