,Word,Count

A",1
74116,"Legislativo

A",1
74118,"cumprimento

Apesar",1
74119,"ouro

Não",1
74121,"legais

A",1
74123,"shutdown

Chegar",1
74125,"omitiram

Flexibilizar",1
74127,"fatura

Qualquer",1
74128,Ventilouse,1
74129,"Executivo

Prazos",1
74131,"interesse

Seria",1
74132,"Executivo

No",1
74134,"constitucional

Os",1
74135,"equívoco

Decisões",1
74202,búzios,1
74205,Quiosques,1
74337,madrasta”,1
74316,consócio,1
74279,Sky,1
74283,Gracia,1
74284,Atocha,1
74287,autocríticas,1
74299,CISURGE,1
74300,Samu192,1
74301,707627961,1
74303,USA,1
74304,1015000,1
74307,2911200,1
74308,1139094920,1
74309,47101,1
74314,desonerado,1
74317,Referente,1
74277,Vic,1
74318,preconizado,1
74319,SAMU192,1
74320,67410000,1
74321,readequando,1
74322,“Melhorou,1
74323,Bambuí,1
74324,opõe’,1
74327,Doctorovich”,1
74328,‘série,1
74329,irregularidades’,1
74330,‘abstêmio’,1
74331,‘presente’,1
74336,titularizada,1
74278,Spibey,1
74276,Vanguardia,1
74207,sofisticaram,1
74240,Silva A,1
74210,quioque,1
74213,Riba,1
74215,costelinha,1
74216,chovido,1
74222,ofertas”,1
74223,nióbio”,1
74224,Jato Novas,1
74228,as provas,1
74229,abril Os,1
74235,Operção,1
74236,– PDI,1
74238,a Kalil,1
74239,de Fabio,1
74246,esclarecer o,1
74275,Mogada,1
74247,paulita,1
74250,desenho As,1
74252,esquema de,1
74257,suspostos,1
74258,ferico,1
74260,Lluís,1
74262,Mossos,1
74263,dEsquadra,1
74264,Melilla,1
74267,Tarragona,1
74268,terrorrista,1
74270,laterias,1
74274,Perpetua,1
74567,ponhase,1
74570,colheram,1
74572,falhe,1
74876,pósgoverno,1
74848,asiático”,1
74850,abrangia,1
74851,reivindicadas,1
74854,despacharam,1
74856,desarmados,1
74858,ameaçada”,1
74860,Zhu,1
74863,Colaborativos,1
74865,“frouxo”,1
74871,ultimada”,1
74872,Jão,1
74873,Exexecutivo,1
74875,apres,1
74877,“day,1
74845,“cutucar”,1
74878,after”,1
74880,after’,1
74881,direcionei,1
74882,Amtônio,1
74884,analisassem,1
74885,comprometese,1
74886,0506,1
74895,estelionatários,1
74896,alertamos,1
74898,Catarino,1
74901,luneta,1
74903,Tranquilizalos,1
74904,gravaçãoA,1
74846,“normas,1
74843,“ferir,1
74907,repratiados,1
74816,“salário,1
74799,‘gorjetas”,1
74800,Castelhana,1
74801,Climão,1
74802,Capitaneada,1
74803,Greenfield”,1
74805,ninguem,1
74806,associadospensionistas,1
74807,“pendente”,1
74808,Ceap,1
74810,“Utilizar,1
74811,senhora”,1
74812,semiescravagista,1
74813,esgotassem,1
74817,indireto”,1
74841,advertira,1
74818,“desagradável”,1
74819,SONORACALÇAS,1
74820,0602,1
74825,ensandecida,1
74826,tacho,1
74827,dribla,1
74828,Neguei,1
74830,Aurante,1
74832,espiã,1
74833,“Afastese,1
74834,malentendidos”,1
74836,dragas,1
74837,lançála,1
74905,coptando,1
74909,LTN,1
74794,indícios’,1
74996,‘cadastro’,1
74964,juras,1
74968,debaterão,1
74969,sindicalizados”,1
74971,Econômico …Apesar,1
74972,httpswwwyoutubecomwatchvxT88LiuLkl8,1
74976,vice”,1
74980,FiatChrysler,1
74981,FCA,1
74982,Sentados,1
74985,Mote,1
74987,chamouo,1
74993,débitos”,1
74995,Investida,1
74997,Fichamento,1
74960,02480,1
74998,Traficantes,1
74999,reassumem,1
75000,“cadastro”,1
75002,“Apoiamos,1
75003,sul”,1
75005,Cazuca,1
75006,poriam,1
75009,Relatores,1
75011,fotografado”,1
75012,incorreram,1
75015,manda”,1
75018,inaceitáveis”,1
75019,“Criminaliza,1
74961,04615,1
74958,alta No,1
74910,Papéis,1
74935,Já”,1
74911,Aumetal,1
74913,aprimorada,1
74916,recrutares,1
74917,wattsapp,1
74921,conciliações,1
74923,Lenha,1
74924,"inimiga

Ao",1
74925,"réu

O",1
74930,NOVE,1
74931,MILHÕES Parte,1
74932,719096375,1
74933,184833134,1
74934,manifestantes tomaram as,1
74937,tapetão”,1
74957,07925,1
74939,a presidente,1
74940,vem”Se,1
74941,que se,1
74942,urnas “Eles,1
74944,pomposa,1
74946,dolorosos,1
74947,Teques,1
74948,Caracas e,1
74949,Barricadas,1
74951,Paulo ,1
74953,“Consenso,1
74954,ova,1
74956, caso,1
74795,Cantá,1
74793,MDBMG,1
74574,dobrados,1
74651,totalizava,1
74633,Eletrônicos,1
74634,Cavadas,1
74635,ameçadora,1
74637,Alertamos,1
74638,agregase,1
74640,Baqueiro,1
74641,Apub,1
74642,Luciene,1
74644,IHAC,1
74645,ridicularização,1
74646,feminismos,1
74647,vetará,1
74650,assumila,1
74653,episódica”,1
74630,Leidy,1
74654,“relações,1
74665,defintivamente,1
74666,"Duran

Defesa",1
74667,"Odebrecht

Os",1
74668,"colaboração

Moro",1
74669,’embora,1
74670,Durant,1
74671,"serviços
para",1
74672,188853,1
74673,"reconsideração

Em",1
74674,"empreiteira

“Todos",1
74675,aportado,1
74676,4435,1
74631,Neim,1
74629,ameça,1
74678,"CPI

Os",1
74591,httpwwwjusticaeleitoraljusbrarquivostserecursoextraordinario12369cancelamentodoregistrodopcb,1
74575,Fundamentais,1
74577,2” Leia,1
74578,atenção os,1
74579,preâmbulos para,1
74580,compatibilizavam,1
74581,AI2,1
74582,Lima Assim,1
74583,também as,1
74585,CPDOC,1
74586,Perdidos”,1
74587,httphdlhandlenet104386737,1
74588,httpwww2senadolegbrbdsfitemid98665,1
74589,Lanterna,1
74593,estatizações,1
74628,transformandoa,1
74599,UNFPA,1
74601,Syria,1
74602,divorciadas,1
74605,condicionaram,1
74614,“sócio,1
74615,oculto”,1
74616,7065,1
74617,4469,1
74618,fixara,1
74619,Jordani,1
74620,Refrigeração”,1
74623,assumidamente,1
74626,Fiscalizações,1
74677,Paes”,1
74681,"conflito”

“Só",1
74792,Instaurada,1
74770,ártica,1
74749,Bridget,1
74751,SWBNO,1
74752,diques,1
74753,ICLEI,1
74754,furações,1
74755,Attribution,1
74756,WWA,1
74758,Lúcifer,1
74759,áridas,1
74762,dessalinização,1
74764,aumentasse,1
74765,marés,1
74766,Muthukumara,1
74773,FESTIVAL,1
74741,arrebentação,1
74774,VERÃO,1
74775,reboladinhas,1
74776,sarrada,1
74777,Inquilina,1
74778,aviãozeiros,1
74779,arredaram,1
74780,aviãozeiro,1
74782,reboladinha,1
74783,Lucco,1
74785,Jhowzinho,1
74786,Kadinho,1
74787,romãntico,1
74791,Comreensivos,1
74747,experimentará,1
74738,caimbra,1
74682,"sustentam

Os",1
74706,paradigmático,1
74683,"videoconferência’

“Caso",1
74684,subsidiariamente,1
74685,interdite,1
74686,"solicitam

Os",1
74687,‘deferido,1
74690,reprimendas,1
74692,293470,1
74694,Foilhe,1
74696,13546,1
74697,19122017,1
74698,postergada,1
74701,“culposo”,1
74704,“caput”,1
74708,apregoar,1
74737,comemoro,1
74710,Satisfazemse,1
74712,livrandose,1
74714,dissuasória,1
74717,38oC,1
74718,apinhado,1
74719,cadeirão,1
74724,vovô,1
74725,665,1
74728,Acionamos,1
74729,envergonhadas,1
74733,ondulação,1
74734,pise,1
74736,correntezas,1
74090,persiga,1
74089,“preso,1
74088,se transformar,1
73497,de Silvonei,1
73477,RAS,1
73478,Leste”,1
73479,desencontro”,1
73482,alcançar”,1
73483,Leglistativa,1
73484,"imobiliários

O",1
73485,"menor

A",1
73487,"previdenciária

A",1
73488,"2017

A",1
73489,garantilos,1
73490,—um,1
73491,"usados

Em",1
73493,clonou,1
73498,Rodoplho,1
73474,Eri,1
73500,assessoriaconsultoria,1
73502,conversa interceptada,1
73505,“nome,1
73506,Yunes”,1
73507,“solicita,1
73508,‘dossiê’,1
73509,‘coronel’,1
73510,“Hum”,1
73511,mora…é,1
73512,Chiarelli confirmam,1
73513,O corpo,1
73516,exesposa,1
73517,Giselma,1
73475,Ribero,1
73473,Alemão”,1
73519,que”não,1
73448,atuariais,1
73425,Treinou,1
73426,Greyhound,1
73427,aventura”,1
73430,legalmente”,1
73431,caneta”,1
73432,“Stefan,1
73434,“Deixem,1
73435,“Feliz,1
73436,Graças”,1
73438,desgastante”,1
73441,Bramante,1
73444,aproximo,1
73447,encarála,1
73449,Adami,1
73472,teren,1
73452,Albergoni,1
73453,716,1
73455,rearranjos,1
73456,salarial”,1
73458,882,1
73459,846,1
73460,“Convenção,1
73461,Mínimas,1
73462,Social”,1
73463,761,1
73464,Pand,1
73465,2058,1
73466,1567,1
73518,departamento”,1
73520,específico” “Os,1
73422,“Não”,1
73615,ajudam”,1
73588,trapo,1
73593,Altman,1
73596,lanchava,1
73597,Manilha,1
73598,Caffaro,1
73599,HEAT,1
73600,71a,1
73602,Expressas,1
73605,acesos,1
73607,Bateu,1
73609,Taquara,1
73610,emparedado,1
73612,Tostines”,1
73616,oficializaram,1
73586,Chafurdou,1
73617,Atrativo,1
73619,“grandes,1
73620,“continha,1
73622,psicopatia”,1
73625,urgentemente”,1
73628,ROBALINHO,1
73630,‘amigo’,1
73631,equação 3,1
73632,8217,1
73634,cifrados,1
73635,Comprados,1
73636,Decifrar,1
73637,corrupção Ela,1
73587,“herói,1
73584,Preparou,1
73524,controladorgeral,1
73563,desonrosa,1
73526,942,1
73528,Candangolândia,1
73529,2110,1
73530,secretáriochefe,1
73539,periciar,1
73540,reinquirir,1
73541,exPreisdente,1
73552,estarreceu,1
73555,apagavam,1
73556,molde Neste,1
73558,casal Segundo,1
73559,metafórica,1
73560,escatologia,1
73565,estelionatário,1
73583,aliciado,1
73566,bisbilhotando,1
73567,encalce,1
73568,éter,1
73569,ressuscitem,1
73570,tumbas,1
73572,Zózimo,1
73573,NasRuas,1
73574,“Dirceu,1
73575,“Supremo,1
73578,“buzinaço”,1
73579,    ,1
73580,ensangüentada,1
73582,seqüestrado,1
73423,Upper,1
73420,esquiou,1
73639,PT O,1
73274,“Estranhouse,1
73259,‘nada,1
73261,comprometem’,1
73262,‘óbvias,1
73263,providencias,1
73264,cabíveis’,1
73265,imputação’,1
73266,apreendêla,1
73267,Interferência,1
73268,‘escolheu,1
73269,meridiana,1
73270,09”,1
73271,‘premiou,1
73273,confessassem,1
73276,Protagonismo,1
73255,‘sangrando,1
73278,‘perseguir’,1
73279,‘afastar,1
73280,‘cautela,1
73281,apurados’,1
73282,“Utilizando,1
73287,agir”,1
73289,Antnio,1
73290,‘inusitado,1
73291,acusar’,1
73294,enredo”,1
73295,Funções,1
73296,‘compromete,1
73298,claríssimo,1
73256,“fatiar”,1
73254,contumaz”,1
73300, restalhe,1
73218,Aryadne,1
73189,exportamos,1
73191,descredenciar,1
73193,sustentei,1
73196,Calil,1
73197,chamarei,1
73198,Paternidade,1
73201,falhei,1
73202,invadimos,1
73205,precocidade,1
73207,sedado,1
73209,mascaradoNão,1
73210,tampada,1
73214,terçafeia,1
73230,“declaração,1
73252,somenos,1
73235,7h30min,1
73236,semente”,1
73238,vocacionais,1
73239,jejuns,1
73241,Turano,1
73242,tributa,1
73243,“apagar”,1
73244,portoalegrense,1
73245,30o e,1
73246,abafados,1
73247,Flechadas,1
73249,recibo’,1
73251,‘provar,1
73299, Regional,1
73303,adivinhações,1
73419,esquis,1
73396,fax”,1
73376,cruzassem,1
73377,operávamos,1
73379,fluíram,1
73384,agressivamente”,1
73385,procurando”,1
73386,sómbolo,1
73387,Matterhorn,1
73388,depositassem,1
73389,aconselhouo,1
73391,prépago,1
73392,banking,1
73394,Warsaw,1
73395,UPS,1
73397,entregarse,1
73373,Revenue,1
73398,cooperassem,1
73401,declararamse,1
73402,refugiaramse,1
73404,Bloomberg”,1
73405,dormindo”,1
73406,Aterrorizado,1
73408,declararse,1
73409,extraditaria,1
73410,encararia,1
73413,nublada,1
73414,esquiava,1
73417,apavorado”,1
73418,Arrancou,1
73375,sonegavam,1
73372,Internal,1
73304,discutese,1
73331,Inspirouse,1
73306,interregnos,1
73308,andor,1
73309,avulta,1
73310,padim,1
73311,afigurase,1
73312,“tensionado”,1
73314, Dilminha,1
73315,tigrada,1
73318,continuístas,1
73320,partidão,1
73323,interjeição,1
73325,séjour,1
73330,Lindinho,1
73335,“terceira,1
73371,Markus,1
73336,Permitome,1
73337,telefonoume,1
73338,Declinei,1
73340,agendaria,1
73341,recue,1
73342,jogará,1
73345,drs,1
73348,Luloca,1
73352, onde,1
73357,Líbero,1
73364,Walgreens,1
73365,Retornava,1
73369,ofereceulhe,1
73638,conta “Italiano”,1
73641,equivamente,1
74087,“desacatar”,1
73950,‘Sem,1
73929,Sidarta,1
73930,20102011,1
73931,20112018,1
73935,Animale,1
73936,ABrand,1
73937,698,1
73939,Hirota,1
73940,Supermercados,1
73943,voadores,1
73945,Bitcoin’,1
73946,cada”,1
73948,Compilamos,1
73949,Legendado,1
73951,mediocridade’,1
73927,Sarack,1
73953,mediocridade”,1
73955,acabase,1
73958,aposente,1
73960,compensálos,1
73961,arrefecida,1
73965,Participarão,1
73966,FipeUSP,1
73967,Seillier,1
73968,repúdia,1
73969,brasileirxs,1
73970,Discussos,1
73973,racismo”,1
73974,apioado,1
73928,FFLCHUSP,1
73926,tatear,1
73976,Dublim,1
73901,Nuremberg,1
73842,zeraram,1
73846,revitalizando,1
73848,SP156,1
73852,pucos,1
73858,SPdisse,1
73887,pilhagens,1
73891,Nazismo,1
73892,nazifascismo,1
73894,Theodor,1
73895,implosivo,1
73896,esfacelamento,1
73897,enunciamos,1
73898,“culpa”,1
73902,confundamos,1
73925,repararmos,1
73904,enrijeceram,1
73906,abissalmente,1
73907,analisarmos,1
73908,vendados,1
73909,julgarem,1
73911,torname,1
73912,corresponsável,1
73913,desfigurados,1
73914,raquíticos,1
73915,verdeclara,1
73918,hitlerista,1
73921,“pertencermos,1
73922,desamparado,1
73975,“Luto”,1
73980,Estrasburgo,1
73839,752,1
74059,“efetivo,1
74043,revisados,1
74044,“requisitos,1
74045,aérea”,1
74046,resulto,1
74047,ignorandose,1
74048,vede,1
74049,infraconstitucionais,1
74052,“caravanas,1
74053,sacoleiros,1
74055,truquinho,1
74056,influa,1
74057,“aérea,1
74058,naval”,1
74060,constitucionais”,1
74041,“fomento,1
74061,“parafernália,1
74063,sitiado,1
74064,Imaginem,1
74065,imagens” ,1
74066,SONORALULA,1
74067,2301,1
74068,pantomima,1
74070,garantindolhe,1
74071,tranqüila,1
74080,dificultador,1
74082,Fávaro,1
74083,palidez,1
74084,expectorantes,1
74042,valorizados”,1
74040,Desorientação,1
73982,esclarecida”,1
74004,Visibilidade,1
73984,Jup,1
73985,Pininga,1
73986,misturava,1
73988,“Bixa,1
73989,Travesty”,1
73991,canalizador,1
73993,socializadas,1
73994,RioDivulgação,1
73997,ameacado,1
73998,entao,1
74000,Acari”,1
74001,“Parem,1
74002,“limpinha”,1
74008,meticulosa,1
74036,“mostrem,1
74011,paises,1
74014,Levantase,1
74015,Xico,1
74016,vacilões”,1
74020,Faco,1
74021,questinamento,1
74023,recompensa”,1
74026,Estica,1
74029,18245,1
74030,86348,1
74031,32717,1
74034,SONORAMARCELO,1
74035,CAETANO,1
73840,13280,1
73835,1265,1
73644,da Lava,1
73719,revista’,1
73693,arcado,1
73694,em 17,1
73695,“cessão,1
73696,Haberbeck Brandão,1
73697,178”,1
73699,imóvel Perícia,1
73700,pagamento A,1
73701,falsas A,1
73710,“dever”,1
73711,aedes,1
73712,Nascituro,1
73713,Bassuma,1
73714,nascido”,1
73723,candidatável,1
73691,embutiria,1
73725,anglosaxônica,1
73728,flexibilizada,1
73729,verificarmos,1
73730,prescreverá,1
73731,dissonância,1
73732,chancelada,1
73733,contribruição,1
73735,desigualem,1
73736,engordando,1
73738,parceladamente,1
73739,Convencionouse,1
73740,dissonante,1
73743,Camargos,1
73692,11995200,1
73690,cobriram,1
73746,“Criamos,1
73667,Abçs,1
73645,montarem,1
73647,matématica,1
73648,parte “3,1
73651,Construtora do,1
73652,parte “1034”,1
73653,do pecuarista,1
73654,no tríplex,1
73655,Lils investigadores,1
73658,advogado Roberto,1
73659,Lula Amigo,1
73660,adminstrativos,1
73663,“pagamento,1
73666,“Prezado,1
73668,Glaucos”,1
73687,2549206,1
73669,contabilidades,1
73670,eram da,1
73673,e R,1
73674,DAG A,1
73675,‘Empresa,1
73676,laranja’,1
73677,do prédio,1
73678,Clementino,1
73681,Hanerbeck,1
73682,Brandão e,1
73683,compessados,1
73684,fórmula “1034”,1
73686,R 21960900,1
73745,amanteigados,1
73748,Topava,1
73834,987,1
73814,"lama”

Silas",1
73797,trevas”,1
73798,"áudio

Malafaia",1
73799,“emprestado”,1
73800,"valores

A",1
73801,"Paulo

Nas",1
73803,"esquerdopatas’

“Aviso",1
73804,esquerdopatas,1
73806,PIADA,1
73807,kkkkkk”,1
73808,"escreveu

“Lula",1
73809,"vergonha”

Em",1
73811,"coercitiva

“Por",1
73812,"Malafaia

“Nós",1
73815,"‘indignado’

“Isso",1
73795,colérico,1
73816,canalhas”,1
73818,‘oferta’,1
73819,“membro,1
73820,Aboud”,1
73821,"faz

“Em",1
73822,Aboud,1
73823,Depositei,1
73824,"relatou

“Tá",1
73825,"declarado”

O",1
73829,15339,1
73830,13622,1
73831,podas,1
73832,2455,1
73796,"mineral

“Eu",1
73794,"PIADA

O",1
73750,Birds”,1
73773,fidelizar,1
73752,DOCE,1
73753,recheando,1
73755,morangos,1
73759,tenso”,1
73761,brigadeiros,1
73763,popcakes,1
73764,docinhos,1
73765,modelados,1
73766,pirulitos,1
73768,bemcasados,1
73769,papelaria,1
73770,contratávamos,1
73771,vegano,1
73775,“Montamos,1
73792,"vergonha’

Pastor",1
73776,trabalhamos”,1
73777,festivas,1
73779,abriremos,1
73781,esculpido,1
73782,motorhome,1
73784,amanteigado,1
73785,exageramos,1
73786,“Kiko,1
73787,perturbálo,1
73788,trabalhávamos,1
73789,deprimidos,1
73790,superfamoso,1
73791,‘Comigo,1
71398,"rurais

Lei",1
71956,Cadija,1
71396,Ético,1
69639,oportunamente” Pela,1
69618,"Stone

Paulinho",1
69620,BRS,1
69621,"manifesto

Artistas",1
69622,503526315,1
69623,testemunha…”,1
69626,“Contradita,1
69629,Contradita,1
69630,léxico,1
69632,“Execelência,1
69633,a  testemunha,1
69634,depoente”,1
69636,‘salvar,1
69638,“suspeita,1
69640,autoincriminatório”,1
69616,"judiciais

O",1
69642,Guayana,1
69643,massagista,1
69644,protestar”,1
69645,“ditador”,1
69646,comparecessem,1
69647,expediram,1
69648,Supostas,1
69652,“revolução”,1
69653,“abandono,1
69654,contemplasse,1
69656,expirado,1
69662,constrangidamente,1
69663,Capriles,1
69617,"inelegível

O",1
69615,"Rousseff

Segundo",1
69669,Chávez”,1
69585,afirma Rosângela,1
69561,Filiada,1
69562, Celso,1
69563,diferenciadas”,1
69565,Rompeu,1
69568,KASSAB,1
69569,APOIA,1
69571,Ressalva,1
69572,gestão ,1
69575,depreciado,1
69579,mãe durante,1
69580,Regularmente,1
69581,introvertido,1
69583,A mãe,1
69586,Bullying,1
69614,"ano

Aliado",1
69587,oprimiu,1
69588,diz a,1
69590,excabeleireira,1
69591,raptou,1
69595,aglomerava,1
69596,excursão,1
69597,“Rancho,1
69598,Colorado”,1
69600, Dentro,1
69601,rematrícula,1
69603,aluno”,1
69612,"Lula

Aliado",1
69613,"Rousseff

O",1
69668,“Vida,1
69671,Defendida,1
69557,BRITO,1
69742,cremoso R,1
69725,Instalado,1
69726,gastrobar,1
69727,‘Porco,1
69730,crisps,1
69731,17R,1
69732,2550,1
69733,jarras,1
69734,3590,1
69735,Clericot,1
69737,Sangria,1
69738,25393840,1
69739,12h16h,1
69741,entanto é,1
69744,wwwbaraodaitararecombr,1
69722,bitlysomostodoshh,1
69745,100g,1
69747,11h301h,1
69748,Sachinha,1
69749,Sacha,1
69751,‘Cupim,1
69752,Encasqueirado’,1
69753,Serramalte,1
69754,38150809,1
69757,3290,1
69758,2450,1
69759,2190,1
69761,3890,1
69763,38424221,1
69724,Casual,1
69720,Paulistânia,1
69672,chances”,1
69698,18h2h,1
69673,Reconduzido,1
69675,“eleitoreira”,1
69676,“aplauso,1
69678,“problema”,1
69682,“inconveniente”,1
69683,cacos”,1
69685,candidatíssimo”,1
69687,desenvolve”,1
69688,“Peru,1
69689,véspera”,1
69692,Malte,1
69694,brisket,1
69695,‘Refeição,1
69699,SomosTodos,1
69719,azeitona,1
69700,HappyHour,1
69701,Drosophyla,1
69702,31205535,1
69704,dadinhos,1
69707,biquinho,1
69709,repolho,1
69710,Doritos,1
69711,4950,1
69712,maral,1
69713,32236873,1
69715,36683222,1
69716,‘Tábua,1
69717,SP’,1
69558,intermunicipal,1
69556,CEOLIN,1
70181,RUA,1
69408,carneirinhos,1
69387,eivado,1
69388,máfe,1
69389,vistosa,1
69390,"respeito

Casal",1
69391,"Faria

O",1
69392,"Saud

Nós",1
69393,"advogado

JF

Em",1
69395,"nota

Ticiana",1
69396,"Boas

Também",1
69397,"Abravanel

Ticiana",1
69398,"ilícito

Por",1
69400,805,1
69406,Esqueço,1
69409,jurando,1
69385,"defesas
Patrícia",1
69410,719,1
69413,701,1
69414,“araponga”,1
69419,dominado”,1
69422,“Segóvia,1
69425,estancamento,1
69426,orcrim,1
69427,reveladoras,1
69428,HaisenPU,1
69430,destempero,1
69434,irregulares”,1
69435,desculpas ,1
69439,togas,1
69386,"Abravanel

A",1
69384,"mensagem

O",1
69443,Chantagistas,1
69359,Beluzzo,1
69337,Karametade,1
69338,Toddy,1
69339,Cantuária,1
69340,Carena,1
69345,1  ,1
69346, Toda,1
69349,2  ,1
69350,demostra,1
69352,3  ,1
69353,kitexplicação,1
69354,4  ,1
69355, Discípulos,1
69358,5  ,1
69360,initerruptamente,1
69382,beirasse,1
69362,Questionamentos,1
69364,Começará,1
69367,"JF

Casal",1
69368,"Batista

O",1
69370,"Saud

O",1
69371,"Batista

Segundo",1
69372,"Robinson

Na",1
69373,desisitiu,1
69374,"esgoto

Para",1
69377,"Patrícia

Na",1
69378,"jantar

A",1
69380,"absurdo

Oi",1
69381,Pati,1
69441,latifundiários,1
69445,defendenod,1
69555,ADRIANO,1
69532,Animales,1
69518,enclausurada,1
69519,Lan,1
69520,Ecoparque,1
69521,Mendocina,1
69522,afiliado,1
69523,Ape,1
69524,mantenedor,1
69525,Ynterian,1
69527,AFADA,1
69528,Associacion,1
69529,Funcionarios,1
69530,Abocados,1
69531,Derechos,1
69536,Planejada,1
69516,abraçarem,1
69538,coroa”,1
69539,Bez,1
69543,entregarão,1
69544,controlará,1
69546,resignar,1
69547,curto”,1
69548,fundidas,1
69549,redesenho,1
69550,ERICH,1
69551,DECAT,1
69552,JULIANA,1
69553,DAL,1
69554,PIVA,1
69517,socializar,1
69514,cativálo,1
69446,rigoroso”,1
69479,coíbe,1
69448,Vianinha,1
69453,“punidos,1
69454,perseguidos”,1
69455,etido,1
69456,WESLEY,1
69457,chantagistas,1
69460,delinqüiram,1
69467,Geólogos,1
69472,mitigam,1
69473,Imazon,1
69475,garimpagem,1
69477,Onildo,1
69478,Adimb,1
69481,Gerheim,1
69509,“namorado”,1
69482,Insuspeito,1
69485,adensa,1
69486,Extinta,1
69490,extrativismo,1
69492,catando,1
69493,Elmer,1
69494,Geos,1
69497,1260,1
69499,Wickbold,1
69501,Wenny,1
69502,vaiou,1
69503,Chimpanzé,1
69504,Chimpanzés,1
69764,wwwexcelentissimocombr,1
69765,cervela,1
69766,frankfurter,1
70058,file,1
70039,Mungiu,1
70040,Ujica,1
70041,cartaestão,1
70045,Doclisboa,1
70047,Canijo,1
70048,Atrizes,1
70050,Batarda,1
70051,Maya,1
70052,Booth,1
70054,montadores,1
70055,argumentistas,1
70056,portuguêsa,1
70057,portugês,1
70060,coprodu,1
70037,Cinemateca,1
70063,tangente,1
70064,estranhamento”,1
70065,coproducao,1
70068,SECA é,1
70069,A2011,1
70075,“Rafa”,1
70076,“Urso,1
70077,Ouro”,1
70079,mio,1
70080,sucumbisse,1
70081,temiase,1
70085,partealá,1
70086,industria,1
70038,Gianfranco,1
70036,Bonnaud,1
70090,reverteram,1
70016,EFM,1
69998,“Lisbon,1
69999,Story”,1
70000,Wim,1
70001,Wenders,1
70004,Demos,1
70005,Combinamos,1
70007,portugu,1
70009,Lamás,1
70010,coup,1
70011,grâce,1
70012,Berlinale2017,1
70013,mostrara,1
70014,publicasse,1
70017,burburinho,1
70034,Phillipe,1
70018,horinha,1
70019,fiu,1
70020,PSDCDsPP,1
70021,tornálas,1
70022,pestanejaram,1
70023,Martel,1
70024,Kléber,1
70025,Almodóvar,1
70026,Gavras,1
70027,HansenLove,1
70030,Agnès,1
70031,Jaoui,1
70033,Carax,1
70088,lítico,1
70091,Capítulos,1
69767,Cdtodos,1
70154,"eleições

Bialski",1
70132,"manifestações

O",1
70135,‘poderá,1
70136,"acórdão’

“Não",1
70140,"Abdouni

O",1
70142,"livre

“Em",1
70143,"Martinelli

Na",1
70145,"julgado

“Enquanto",1
70146,"inocente”

Segundo",1
70147,"condenação’

“Se",1
70148,"STF”

“Vale",1
70149,"professor

“Esse",1
70150,"Martinelli

“Se",1
70152,"condenação”

Para",1
70155,“Caminhos,1
70129,"Alegre

Advogados",1
70157,Wyman,1
70158,“Privatizações,1
70160,Landau,1
70163,“Hora,1
70164,Mudar”,1
70168,FGVRJ,1
70169,Unibes,1
70171,Irice,1
70173,REALIZA,1
70174,EVENTO,1
70175,SÉRIE,1
70176,RECONSTRUÇÃO,1
70179,12H,1
70131,"petista

Confira",1
70128,"grau

Condenado",1
70093,claríssima,1
70109,delineados,1
70094,importânciachave,1
70095,fomentos,1
70097,Filipa,1
70098,APR,1
70099,SINTTAV,1
70100,STE,1
70102,Cineclubes,1
70103,cineclubes,1
70104,sector,1
70105,Animação,1
70106,TRUCA,1
70107,“Cenas,1
70108,Sindicato”,1
70110,orçamental,1
70127,"preso

Especialistas",1
70111,funcionamento”,1
70114,grêmios,1
70115,Expoentes,1
70117,“Carta,1
70118,Solidariedade”,1
70119,receosos,1
70120,pensantes,1
70121,porão”,1
70122,agitações,1
70123,comedimento,1
70124,incomensurável,1
70125,httpwwwdoclisboaorg2017noticiascartaprotestosolidariedade,1
70126,httparsenalberlindehomehtml,1
69995,Falcón,1
69994,Sétima,1
69993,Camponesa”,1
69851,1233,1
69817,Maye,1
69818,Errol,1
69820,Ontario,1
69825,Xcom,1
69826,cultivava,1
69827,Moços,1
69831,alfa,1
69833,demitiria,1
69834,Súbita,1
69836,litigiosa,1
69837,Acordar,1
69847,reutilizáveis,1
69848,Hyperloop,1
69854,“confirma,1
69813,viajaremos,1
69855,“embargo,1
69857,rispidez,1
69858,próimpunidade,1
69859,Cordão,1
69861,milh,1
69862,ões,1
69863,Selvagens,1
69866,Dejá,1
69868,sexagésima,1
69871,merendas,1
69875,angaria,1
69876,efervescente ,1
69877,aspirador,1
69816,Pretória,1
69811,Stark,1
69990,rebarba,1
69785,olhos”,1
69768,macias,1
69769,citron,1
69770,50447239380,1
69771,wwwtontoncombr,1
69772,Pipa,1
69773,Bacalhôa,1
69774,11h300h,1
69775,6h0h30,1
69776,3690,1
69778,5590,1
69779,12h3h,1
69780,12h0h,1
69784,“fecharia,1
69786,denunciaria,1
69810,Downey,1
69788,‘Diga,1
69790,chantageado”,1
69791, Servidores,1
69792,‘forte’,1
69793,‘mexer’,1
69794,amigosinformantes,1
69795, desta,1
69796, Cinco,1
69798,Descrito,1
69799,Paypal,1
69805,superherói,1
69806,namorou,1
69809,Heard,1
69878,estagiárias,1
