,Unnamed: 0,ID,Veracity,Author,Link,Category,Date,Tokens,Words,Types,Links Inside,Words Uppercase,Verbs,Subjuntive\Imperative Verbs,Nouns,Adjectives,Adverbs,Modal Verbs,Singular\Second Personal Pronouns,Plural First Personal Pronouns,Pronouns,Pausality,Characters,Average Sentence Length,Average Word Length,Percentage of Spelling Errors,Emotiveness,Diversity
2588,3329,3329,fake-meta-information,None,https://www.diariodobrasil.org/patria-educadora-mais-de-53-mil-candidatos-tiraram-zero-na-redacao-do-enem/,politica,2016-01-14 00:00:00,228,202,135,1,4,32,0,55,8,15,1,0,0,10,2.16667,951,16.8333,4.70792,0.0,0.264368,0.668317
2589,333,333,fake-meta-information,None,https://www.diariodobrasil.org/militantes-do-pt-se-revoltam-em-porto-alegre-nao-pagaram-a-gente-e-roubaram-ate-o-recheio-do-pao/,politica,2018-01-24 00:00:00,523,454,277,1,8,77,6,117,20,39,8,1,1,38,2.3,2131,15.1333,4.69383,0.00440529,0.304124,0.610132
2590,3330,3330,fake-meta-information,None,https://www.diariodobrasil.org/manifestantes-que-agem-como-vandalos-estao-com-os-dias-contados-exercito-pode-ser-chamado-a-intervir/,politica,2016-01-14 00:00:00,258,223,156,0,2,43,2,61,18,8,12,0,0,10,2.91667,1155,18.5833,5.17937,0.0,0.25,0.6995520000000001
2591,3331,3331,fake-meta-information,None,https://www.diariodobrasil.org/sabendo-que-o-cerco-esta-se-fechando-lula-contrata-um-dos-criminalistas-mais-caros-do-pais/,politica,2016-01-14 00:00:00,261,237,147,0,4,35,1,69,10,12,9,0,0,11,2.0,1134,19.75,4.78481,0.0,0.211538,0.6202529999999999
2592,3332,3332,fake-meta-information,None,https://www.diariodobrasil.org/processos-sobre-indicios-de-irregularidades-em-campanhas-de-lula-e-dilma-estao-nas-maos-de-moro/,politica,2016-01-13 00:00:00,257,228,138,0,6,27,1,79,7,7,4,0,0,2,2.41667,1166,19.0,5.11404,0.0,0.132075,0.605263
2593,3333,3333,fake-meta-information,None,https://www.diariodobrasil.org/gilberto-barros-se-irrita-com-deputados-brasileiros-sao-uns-cretinos-uns-enganadores-uns-vagabundos/,tv_celebridades,2016-01-13 00:00:00,201,157,111,0,8,22,1,40,13,13,0,0,0,14,4.0,785,14.2727,5.0,0.00636943,0.41935500000000003,0.707006
2594,3334,3334,fake-meta-information,None,https://www.diariodobrasil.org/justica-ja-tem-provas-suficientes-para-jogar-o-chefao-no-calabouco/,politica,2016-01-15 00:00:00,215,186,117,1,7,22,0,58,4,8,1,0,0,10,2.23077,908,14.3077,4.88172,0.0,0.15,0.6290319999999999
2595,3335,3335,fake-meta-information,None,https://www.diariodobrasil.org/politica-de-dar-nojo-lula-loteou-algo-que-nao-era-dele/,politica,2016-01-13 00:00:00,295,248,148,0,11,29,0,83,12,8,4,0,0,6,4.7,1242,24.8,5.0080599999999995,0.0,0.178571,0.596774
2596,3336,3336,fake-meta-information,None,https://www.diariodobrasil.org/como-alguem-que-ostenta-a-ignorancia-conseguiu-se-tornar-presidente-video/,tv_celebridades,2016-01-15 00:00:00,73,57,48,0,2,7,0,17,1,3,0,0,0,4,4.0,292,14.25,5.122809999999999,0.0,0.166667,0.8421049999999999
2597,3337,3337,fake-meta-information,None,https://www.diariodobrasil.org/delacao-de-cervero-podera-ajudar-na-cassacao-da-chapa-de-dilma-pelo-tse/,politica,2016-01-13 00:00:00,360,325,202,1,16,46,3,111,9,7,9,0,0,8,2.33333,1617,21.6667,4.97538,0.00307692,0.101911,0.621538
2598,3338,3338,fake-meta-information,None,https://www.diariodobrasil.org/levantamento-mostra-que-governo-dilma-torrou-quase-r-500-milhoes-com-publicidade-em-2015/,politica,2016-01-13 00:00:00,460,395,224,1,12,53,1,128,27,6,3,0,0,14,3.25,2065,19.75,5.22785,0.00253165,0.18232,0.5670890000000001
2599,3339,3339,fake-meta-information,None,https://www.diariodobrasil.org/ministro-da-saude-torco-para-que-as-mulheres-peguem-zika-antes-da-idade-fertil/,politica,2016-01-13 00:00:00,125,106,76,0,1,16,2,31,7,7,2,0,0,3,3.16667,524,17.6667,4.9434,0.00943396,0.29787199999999997,0.7169810000000001
2600,334,334,fake-meta-information,None,https://www.diariodobrasil.org/monica-iozzi-fala-sobre-assedio-um-candidato-a-presidencia-me-mandava-flores-vinhos-e-joias/,tv_celebridades,2018-01-22 00:00:00,145,115,82,0,0,23,0,32,4,7,1,4,0,13,3.33333,530,12.7778,4.6087,0.00869565,0.2,0.713043
2601,3340,3340,fake-meta-information,None,https://www.diariodobrasil.org/governador-de-minas-surta-e-manda-pintar-as-fachadas-das-farmacias-sus-da-cor-do-pt/,politica,2016-08-01 00:00:00,219,186,126,1,7,18,0,58,8,3,4,0,0,1,3.0,844,16.9091,4.53763,0.0,0.14473699999999998,0.677419
2602,3341,3341,fake-meta-information,None,https://www.diariodobrasil.org/mensagem-viraliza-no-whatsapp-dizendo-que-governo-federal-ira-saquear-as-poupancas-no-proximo-dia-18/,tv_celebridades,2016-08-01 00:00:00,160,143,98,1,0,27,0,38,3,8,9,0,0,11,2.125,659,17.875,4.60839,0.020978999999999998,0.169231,0.685315
2603,3342,3342,fake-meta-information,None,https://www.diariodobrasil.org/apos-dizer-para-uma-advogada-que-ela-nunca-leu-um-livro-fausto-silva-ataca-novamente/,tv_celebridades,2016-12-01 00:00:00,263,209,134,0,1,51,1,52,4,16,6,1,1,13,3.8571400000000002,999,14.9286,4.7799,0.00956938,0.194175,0.6411479999999999
2604,3343,3343,fake-meta-information,None,https://www.diariodobrasil.org/brasileiros-estao-no-limite-veja-o-video-completo-do-lobista-julio-camargo-sendo-expulso-de-um-restaurante/,tv_celebridades,2016-11-01 00:00:00,231,196,127,0,0,33,2,62,10,6,6,0,0,8,2.91667,973,16.3333,4.96429,0.0,0.16842100000000002,0.6479590000000001
2605,3344,3344,fake-meta-information,None,https://www.diariodobrasil.org/neymar-pode-ser-preso-a-qualquer-momento-na-espanha-pelos-crimes-de-corrupcao-e-fraude/,tv_celebridades,2016-08-01 00:00:00,218,192,128,0,2,24,0,64,4,6,8,0,0,6,2.88889,964,21.3333,5.02083,0.010416700000000001,0.11363599999999999,0.666667
2606,3345,3345,fake-meta-information,None,https://www.diariodobrasil.org/baiano-entrega-documentos-a-pf-que-comprovam-entrega-de-propina-para-campanha-de-dilma-em-2010/,politica,2016-12-01 00:00:00,328,292,152,0,8,38,0,91,7,8,9,0,0,7,2.57143,1421,20.8571,4.86644,0.0,0.116279,0.520548
2607,3346,3346,fake-meta-information,None,https://www.diariodobrasil.org/cervero-coloca-fogo-na-politica-e-delata-3-ex-presidentes-da-republica/,politica,2016-12-01 00:00:00,411,357,212,0,12,53,2,116,13,9,14,0,0,13,2.84211,1736,18.7895,4.86275,0.0,0.130178,0.593838
2608,3347,3347,fake-meta-information,None,https://www.diariodobrasil.org/e-verdade-que-a-policia-federal-desarticulou-a-quadrilha-da-mega-sena/,politica,2016-06-01 00:00:00,327,299,179,6,4,57,2,82,6,20,9,0,0,17,1.4736799999999999,1427,15.7368,4.7725800000000005,0.0133779,0.18705,0.598662
2609,3348,3348,fake-meta-information,None,https://www.diariodobrasil.org/em-2013-um-internauta-denunciou-uma-suposta-fraude-na-loteria-do-governo/,politica,2016-07-01 00:00:00,382,318,212,2,11,42,1,94,15,13,7,2,0,17,2.37037,1416,11.7778,4.4528300000000005,0.00943396,0.205882,0.666667
2610,3349,3349,fake-meta-information,None,https://www.diariodobrasil.org/ouca-o-que-disse-um-general-de-brigada-do-exercito-no-ultimo-dia-31122015/,tv_celebridades,2016-07-01 00:00:00,59,54,47,0,2,7,3,14,3,3,0,0,1,4,1.0,252,10.8,4.66667,0.0,0.28571399999999997,0.8703700000000001
2611,335,335,fake-meta-information,None,https://www.diariodobrasil.org/sem-mortadela-e-sem-dinheiro-manifestacoes-a-favor-de-lula-comecam-a-fracassar-no-rs/,sociedade_cotidiano,2018-01-22 00:00:00,135,119,95,0,3,19,1,32,5,4,2,0,0,5,1.2307700000000001,543,9.15385,4.56302,0.0,0.17647100000000002,0.798319
2612,3350,3350,fake-meta-information,None,https://www.diariodobrasil.org/em-mg-governador-petista-nao-paga-o-funcionalismo-publico-mas-ira-gastar-r-100-milhoes-em-publicidade/,politica,2016-07-01 00:00:00,221,191,129,1,5,30,0,48,15,16,3,0,0,5,2.1428599999999998,933,13.6429,4.8848199999999995,0.0,0.397436,0.675393
2613,3351,3351,fake-meta-information,None,https://www.diariodobrasil.org/pt-nao-perdoa-mais-nada-dirigente-do-partido-e-preso-furtando-um-cone-de-transito-na-rua/,politica,2016-07-01 00:00:00,330,292,178,1,9,42,3,87,10,13,6,0,0,7,2.0,1360,15.3684,4.65753,0.010274,0.178295,0.609589
2614,3352,3352,fake-meta-information,None,https://www.diariodobrasil.org/moro-pagou-contas-de-dilma-em-20142015-o-juiz-liberou-verbas-para-custear-a-seguranca-da-pf/,politica,2016-08-01 00:00:00,352,310,182,1,9,39,6,98,9,13,7,0,0,11,3.0,1511,22.1429,4.8741900000000005,0.0,0.160584,0.587097
2615,3353,3353,fake-meta-information,None,https://www.diariodobrasil.org/dilma-corta-verbas-e-sergio-moro-faz-repasse-para-evitar-corte-de-energia-eletrica-na-sede-da-policia-federal/,politica,2016-05-01 00:00:00,230,210,125,1,3,39,3,64,6,6,3,0,0,5,2.22222,985,23.3333,4.69048,0.0,0.116505,0.595238
2616,3354,3354,fake-meta-information,None,https://www.diariodobrasil.org/apos-paulo-betti-propor-vaquinha-para-ajudar-dilma-ator-otavio-augusto-entra-no-pareo/,tv_celebridades,2016-05-01 00:00:00,73,61,46,1,0,9,3,18,5,3,0,0,0,1,4.0,294,20.3333,4.8196699999999995,0.0,0.296296,0.7540979999999999
2617,3355,3355,fake-meta-information,None,https://www.diariodobrasil.org/apos-declarar-brizola-como-heroi-da-patria-dilma-pode-abandonar-o-pt-e-ir-para-o-pdt/,politica,2016-06-01 00:00:00,267,231,150,0,9,42,6,58,14,11,7,0,0,20,3.27273,1062,21.0,4.5974,0.0,0.25,0.649351
2618,3356,3356,fake-meta-information,None,https://www.diariodobrasil.org/deputada-cria-projeto-para-transferir-o-auxilio-reclusao-dos-bandidos-para-as-vitimas-de-crimes/,politica,2016-05-01 00:00:00,479,434,213,1,5,75,10,113,26,30,11,0,0,35,3.0,2097,28.9333,4.8318,0.00230415,0.29787199999999997,0.49078299999999997
2619,3357,3357,fake-meta-information,None,https://www.diariodobrasil.org/um-governo-sem-controle-na-delegacia-ladroes-dizem-que-roubam-porque-o-pt-tambem-rouba/,politica,2016-05-01 00:00:00,97,81,64,0,2,21,1,19,2,7,5,0,1,10,1.77778,387,9.0,4.77778,0.0,0.225,0.7901229999999999
2620,3358,3358,fake-meta-information,None,https://www.diariodobrasil.org/quem-e-a-advogada-que-mora-nas-ruas-e-faz-faxina-para-sobreviver-conheca-rosana-da-silva/,sociedade_cotidiano,2016-06-01 00:00:00,1006,862,460,3,5,179,7,199,42,69,19,5,0,65,2.71698,4144,16.2642,4.80742,0.0,0.293651,0.533643
2621,3359,3359,fake-meta-information,None,https://www.diariodobrasil.org/honestidade-vem-de-berco-o-palhaco-que-levou-a-politica-a-serio-encerra-2015-com-100-de-presenca/,politica,2016-06-01 00:00:00,213,188,129,0,2,24,0,54,16,5,2,0,0,11,2.5,999,18.8,5.31383,0.0,0.269231,0.68617
2622,336,336,fake-meta-information,None,https://www.diariodobrasil.org/porto-alegre-vai-virar-a-capital-nacional-da-mortadela-na-proxima-quarta-feira/,politica,2018-01-22 00:00:00,214,174,129,0,3,26,1,48,10,7,6,0,1,11,3.63636,842,15.8182,4.83908,0.0,0.22973000000000002,0.741379
2623,3360,3360,fake-meta-information,None,https://www.diariodobrasil.org/pre-canditato-a-presidencia-em-2018-ciro-avisa-lula-e-especialista-em-trambiques16/,politica,2016-01-01 00:00:00,138,111,76,0,0,21,1,30,5,6,3,1,0,8,3.375,483,13.875,4.35135,0.0,0.21568600000000002,0.684685
2624,3361,3361,fake-meta-information,None,https://www.diariodobrasil.org/nicole-a-garotinha-brasileira-de-5-anos-que-doou-suas-economias-para-o-corpo-de-bombeiros/,sociedade_cotidiano,2016-03-01 00:00:00,197,175,121,0,1,23,2,49,10,5,2,0,0,13,1.6923099999999998,813,13.4615,4.64571,0.0,0.208333,0.691429
2625,3362,3362,fake-meta-information,None,https://www.diariodobrasil.org/ator-petista-e-senador-acusado-na-lava-jato-protagonizam-baixaria-atraves-do-twitter/,tv_celebridades,2016-03-01 00:00:00,235,195,125,0,4,31,3,57,8,14,4,1,0,14,2.8571400000000002,848,13.9286,4.34872,0.0,0.25,0.641026
2626,3363,3363,fake-meta-information,None,https://www.diariodobrasil.org/a-mando-de-dilma-universidade-federal-tera-que-reservar-vagas-para-membros-do-mst/,politica,2016-03-01 00:00:00,143,126,85,2,5,21,0,36,5,6,5,0,0,6,3.4,595,25.2,4.72222,0.015872999999999998,0.192982,0.674603
2627,3364,3364,fake-meta-information,None,https://www.diariodobrasil.org/lembra-de-quando-contavamos-piadas-de-portugues-pois-e-chegou-a-vez-deles/,sociedade_cotidiano,2016-04-01 00:00:00,74,66,56,0,0,16,1,17,1,5,1,0,0,7,0.8,325,6.6,4.92424,0.0454545,0.181818,0.848485
2628,3365,3365,fake-meta-information,None,https://www.diariodobrasil.org/industria-do-crime-sustentada-pelo-governo-do-pt-lider-dos-sem-teto-mtst-desfila-em-carrao-de-r-60-mil/,tv_celebridades,2015-12-29 00:00:00,103,90,70,0,5,12,2,26,3,3,0,0,0,5,1.8571400000000002,413,12.8571,4.58889,0.0,0.157895,0.777778
2629,3366,3366,fake-meta-information,None,https://www.diariodobrasil.org/o-mito-dr-eneas-e-mais-um-de-seus-discursos-que-entraram-para-a-historia-do-brasil1/,tv_celebridades,2016-04-01 00:00:00,132,100,69,0,1,13,0,25,17,6,1,0,0,9,2.90909,507,9.090910000000001,5.07,0.04,0.605263,0.69
2630,3367,3367,fake-meta-information,None,https://www.diariodobrasil.org/delator-da-utc-disse-que-aecio-recebeu-r-300-mil-em-propina-nao-aguentava-ele-me-cobrando-tanto/,politica,2015-12-30 00:00:00,403,340,177,2,22,53,0,103,7,12,4,1,0,19,3.3157900000000002,1573,17.8947,4.626469999999999,0.0,0.121795,0.520588
2631,3368,3368,fake-meta-information,None,https://www.diariodobrasil.org/governador-de-goias-nunca-antes-na-historia-desse-pais-foi-tao-dificil-fazer-oposicao-ao-maior-canalha-do-brasil/,politica,2015-12-28 00:00:00,184,163,110,0,3,24,1,49,10,10,0,0,0,3,2.1,791,16.3,4.85276,0.0,0.273973,0.674847
2632,3369,3369,fake-meta-information,None,https://www.diariodobrasil.org/governo-federal-cortou-verbas-de-pesquisa-que-poderia-salvar-milhares-de-bebes-do-surto-de-microcefalia/,politica,2015-12-30 00:00:00,328,288,175,1,2,47,5,91,17,10,7,0,1,12,2.8571400000000002,1502,20.5714,5.21528,0.013888900000000001,0.195652,0.607639
2633,337,337,fake-meta-information,None,https://www.diariodobrasil.org/casal-tira-selfie-publica-nas-redes-sociais-e-internautas-ficam-intrigados-bruxaria/,ciencia_tecnologia,2018-01-23 00:00:00,175,148,101,0,0,26,3,36,7,14,2,0,0,13,1.22727,696,6.72727,4.7027,0.0202703,0.33871,0.6824319999999999
2634,3370,3370,fake-meta-information,None,https://www.diariodobrasil.org/delegados-da-policia-federal-denunciam-o-sucateamento-da-instituicao-pelo-governo-do-pt/,politica,2015-12-30 00:00:00,245,208,145,0,5,33,0,57,11,10,5,0,0,11,3.7,1105,20.8,5.3125,0.0,0.23333299999999998,0.6971149999999999
2635,3371,3371,fake-meta-information,None,https://www.diariodobrasil.org/economistas-afirmam-que-aumento-real-do-salario-minimo-e-de-r-753/,economia,2015-12-30 00:00:00,324,278,171,0,9,36,0,78,16,4,3,0,0,15,3.83333,1290,23.1667,4.64029,0.00719424,0.175439,0.615108
2636,3372,3372,fake-meta-information,None,https://www.diariodobrasil.org/jovem-que-mora-na-irlanda-mostra-para-os-brasileiros-o-que-e-qualidade-de-vida/,tv_celebridades,2016-01-01 00:00:00,50,39,33,0,1,10,1,9,1,4,1,1,0,6,1.22222,174,4.33333,4.46154,0.0,0.263158,0.8461540000000001
2637,3373,3373,fake-meta-information,None,https://www.diariodobrasil.org/em-video-imperdivel-de-1979-lula-explica-o-que-e-ser-um-comunista-profissional/,tv_celebridades,2015-12-27 00:00:00,75,63,48,0,0,11,0,17,6,1,0,0,0,8,3.0,318,15.75,5.047619999999999,0.0,0.25,0.761905
2638,3374,3374,fake-meta-information,None,https://www.diariodobrasil.org/reu-confesso-o-idolo-numero-1-dos-petistas-confessa-que-roubava-carros-na-juventude/,tv_celebridades,2015-12-27 00:00:00,258,207,144,1,1,33,0,63,7,11,3,1,0,14,1.59375,937,6.46875,4.5265699999999995,0.0,0.1875,0.695652
2639,3375,3375,fake-meta-information,None,https://www.diariodobrasil.org/boechat-e-jornal-da-band-desmascaram-o-governo-corrupto-do-pt/,politica,2015-12-27 00:00:00,151,128,83,0,2,14,2,45,5,3,0,0,0,5,3.28571,634,18.2857,4.953119999999999,0.0,0.13559300000000002,0.648438
2640,3376,3376,fake-meta-information,None,https://www.diariodobrasil.org/eduardo-cunha-declara-guerra-ao-grupo-globo-e-chama-colunista-de-pilantra/,politica,2015-12-27 00:00:00,401,361,220,0,6,58,3,106,18,15,3,8,0,32,4.0,1660,36.1,4.59834,0.0110803,0.20122,0.609418
2641,3377,3377,fake-meta-information,None,https://www.diariodobrasil.org/na-vespera-de-natal-presidenta-assina-decreto-que-pode-perdoar-as-penas-de-dirceu-e-delubio/,politica,2015-12-25 00:00:00,244,216,126,0,2,33,5,59,11,8,4,0,0,14,3.11111,1050,24.0,4.86111,0.00462963,0.20652199999999998,0.583333
2642,3378,3378,fake-meta-information,None,https://www.diariodobrasil.org/caozinho-tetraplegico-volta-a-andar-apos-cirurgia-e-reabilitacao-o-reencontro-com-sua-dona-foi-emocionante/,sociedade_cotidiano,2015-12-28 00:00:00,179,155,113,0,2,34,0,44,9,9,5,0,0,10,2.0,811,12.9167,5.23226,0.00645161,0.230769,0.729032
2643,3379,3379,fake-meta-information,None,https://www.diariodobrasil.org/ciro-gomes-tira-sarro-da-carta-que-temer-enviou-para-dilma-e-video-bomba-nas-redes-sociais/,tv_celebridades,2015-12-21 00:00:00,64,60,47,0,1,7,0,21,4,0,0,0,0,2,1.0,294,15.0,4.9,0.0,0.14285699999999998,0.783333
2644,338,338,fake-meta-information,None,https://www.diariodobrasil.org/ana-maria-braga-sobre-a-febre-amarela-brasileiros-sao-burros-estao-matando-os-macacos/,tv_celebridades,2018-01-23 00:00:00,220,180,107,0,4,37,0,48,5,13,5,0,0,8,2.22222,818,10.0,4.54444,0.00555556,0.211765,0.594444
2645,3380,3380,fake-meta-information,None,https://www.diariodobrasil.org/fgv-aponta-que-ceia-de-natal-de-2016-ficara-16-mais-cara-em-comparacao-com-2015/,economia,2015-12-21 00:00:00,263,174,128,0,4,15,0,42,13,5,0,0,0,4,8.9,732,17.4,4.2069,0.0,0.315789,0.735632
2646,3381,3381,fake-meta-information,None,https://www.diariodobrasil.org/general-que-contrariou-governo-comunista-do-pt-e-afastado-da-seguranca-das-olimpiadas-rio-2016/,politica,2015-12-22 00:00:00,305,280,153,0,1,34,1,86,5,4,4,0,0,13,1.92308,1309,21.5385,4.675,0.00357143,0.075,0.5464289999999999
2647,3382,3382,fake-meta-information,None,https://www.diariodobrasil.org/loira-opressora-desmascara-dilma-e-cunha-e-fala-tudo-aquilo-que-esta-engasgado-na-garganta-do-povo/,tv_celebridades,2015-12-22 00:00:00,41,35,30,0,2,6,1,11,3,0,0,0,0,5,2.0,178,11.6667,5.08571,0.0,0.17647100000000002,0.857143
2648,3383,3383,fake-meta-information,None,https://www.diariodobrasil.org/jabor-da-nocaute-no-pt-so-os-canalhas-precisam-de-uma-ideologia-que-os-absolva-e-os-justifique/,tv_celebridades,2015-12-22 00:00:00,98,80,67,0,6,20,3,16,4,7,0,1,0,15,4.5,329,20.0,4.1125,0.0,0.305556,0.8375
2649,3384,3384,fake-meta-information,None,https://www.diariodobrasil.org/enquanto-isso-na-croacia-kolinda-grabar-a-presidenta-que-uniu-beleza-inteligencia-e-poder/,tv_celebridades,2015-12-23 00:00:00,98,83,63,2,0,10,1,27,5,4,2,0,0,4,1.5,425,8.3,5.120480000000001,0.0,0.243243,0.7590359999999999
2650,3385,3385,fake-meta-information,None,https://www.diariodobrasil.org/se-dilma-nao-cair-ate-julho-de-2016-pais-pode-declarar-insolvencia-nacional/,politica,2015-12-23 00:00:00,323,284,183,0,7,29,1,90,24,11,5,0,0,4,3.25,1348,23.6667,4.74648,0.00352113,0.294118,0.644366
2651,3386,3386,fake-meta-information,None,https://www.diariodobrasil.org/eduardo-cunha-ganha-apelido-entre-agentes-da-pf-angelica/,politica,2015-12-17 00:00:00,14,9,9,0,1,1,0,5,0,0,0,0,0,0,1.66667,48,3.0,5.33333,0.0,0.0,1.0
2652,3387,3387,fake-meta-information,None,https://www.diariodobrasil.org/primeiro-trimestre-de-2016-promete-retracao-no-pib-dolar-a-r-450-e-dois-aumentos-nos-precos-dos-combustiveis/,economia,2015-12-17 00:00:00,195,170,116,1,8,24,0,53,12,6,3,0,0,9,2.5,785,17.0,4.61765,0.00588235,0.23376599999999997,0.682353
2653,3388,3388,fake-meta-information,None,https://www.diariodobrasil.org/delacao-de-pedro-barusco-confirma-que-campanha-de-dilma-recebeu-credito-em-propina-de-us-300-mil/,politica,2015-12-18 00:00:00,279,239,133,1,8,25,0,84,5,6,2,0,0,6,3.33333,1113,19.9167,4.6569,0.0,0.10091699999999999,0.556485
2654,3389,3389,fake-meta-information,None,https://www.diariodobrasil.org/republica-bolivariana-da-brazuela-aciona-facebook-e-zuckerberg-recua-em-critica-ao-governo-brasileiro/,tv_celebridades,2015-12-18 00:00:00,220,189,127,0,1,30,5,58,8,6,1,0,0,11,2.0666700000000002,912,12.6,4.8254,0.021164,0.159091,0.6719579999999999
2655,339,339,fake-meta-information,None,https://www.diariodobrasil.org/mainardi-ironiza-ameacas-feitas-por-lula-vai-processar-de-onde-da-cadeia/,tv_celebridades,2018-01-23 00:00:00,138,109,79,0,2,30,1,30,3,7,6,2,0,7,4.14286,553,15.5714,5.07339,0.0,0.166667,0.724771
2656,3390,3390,fake-meta-information,None,https://www.diariodobrasil.org/jornalista-do-sbt-apresenta-jornal-segurando-pao-com-mortadela-uma-homenagem-ao-mortadela-day-do-pt/,politica,2015-12-18 00:00:00,120,103,81,0,4,13,1,34,6,3,1,0,0,4,3.4,517,20.6,5.019419999999999,0.0,0.19148900000000002,0.786408
2657,3391,3391,fake-meta-information,None,https://www.diariodobrasil.org/ha-47-anos-morria-o-soldado-mario-kozel-aos-19-anos-de-idade-ele-foi-brutalmente-assassinado/,tv_celebridades,2015-12-18 00:00:00,1705,1491,733,1,33,180,5,394,73,54,24,0,0,91,2.70886,7289,18.8734,4.888669999999999,0.00469484,0.221254,0.491616
2658,3392,3392,fake-meta-information,None,https://www.diariodobrasil.org/vice-prefeito-de-bh-diz-que-governo-federal-quer-trocar-votos-do-impeachment-por-verbas-escolares/,politica,2015-12-15 00:00:00,128,114,92,0,12,21,3,30,7,1,3,0,0,6,2.33333,555,19.0,4.8684199999999995,0.0,0.156863,0.807018
2659,3393,3393,fake-meta-information,None,https://www.diariodobrasil.org/malafaia-manda-recado-para-lula-quando-o-homem-mente-descaradamente-ele-se-parece-com-o-diabo/,tv_celebridades,2015-12-16 00:00:00,254,213,124,0,2,41,2,61,11,9,2,0,2,17,2.73333,1005,14.2,4.71831,0.00469484,0.196078,0.58216
2660,3394,3394,fake-meta-information,None,https://www.diariodobrasil.org/site-divulga-que-viagem-de-lula-a-europa-seria-para-tratamento-de-um-possivel-cancer/,tv_celebridades,2015-12-15 00:00:00,84,78,66,0,0,15,0,24,4,4,3,0,0,1,1.5,396,19.5,5.076919999999999,0.012820500000000002,0.20512800000000003,0.8461540000000001
2661,3395,3395,fake-meta-information,None,https://www.diariodobrasil.org/com-microfone-aberto-deputado-deixa-escapar-o-cunha-vai-renunciar-ainda-hoje/,politica,2015-12-15 00:00:00,226,191,132,0,10,38,0,54,4,9,9,0,0,9,3.18182,968,17.3636,5.06806,0.0052356,0.14130399999999999,0.691099
2662,3396,3396,fake-meta-information,None,https://www.diariodobrasil.org/um-corrupto-a-menos-na-politica-ex-governador-de-minas-gerais-e-condenado-a-20-anos-de-prisao/,politica,2015-12-16 00:00:00,251,221,145,0,1,30,3,67,11,8,9,0,0,4,2.72727,1076,20.0909,4.86878,0.0,0.195876,0.656109
2663,3397,3397,fake-meta-information,None,https://www.diariodobrasil.org/zuckerberg-alerta-para-bloqueio-de-redes-sociais-e-inicio-do-comunismo-no-brasil/,ciencia_tecnologia,2015-12-17 00:00:00,329,292,140,0,1,56,1,82,20,9,8,0,0,7,2.6428599999999998,1357,20.8571,4.64726,0.0,0.21014499999999997,0.47945200000000004
2664,3398,3398,fake-meta-information,None,https://www.diariodobrasil.org/de-acordo-com-o-processo-ele-estaria-favorecendo-um-empresario-na-exploracao-de-madeira-na-amazonia/,sociedade_cotidiano,2015-12-16 00:00:00,239,219,127,0,3,32,1,73,6,6,8,0,0,7,2.0,1139,21.9,5.2009099999999995,0.0,0.11428599999999998,0.579909
2665,3399,3399,fake-meta-information,None,https://www.diariodobrasil.org/o-poema-que-viralizou-em-portugal-e-ja-teve-mais-de-300-mil-compartilhamentos/,sociedade_cotidiano,2015-12-13 00:00:00,251,235,164,0,4,26,2,74,21,10,0,4,0,17,5.33333,1171,78.3333,4.98298,0.0212766,0.31,0.697872
2666,34,34,fake-meta-information,Josias Oliveira,https://afolhabrasil.com.br/politica/temer-vai-punir-sergio-reis-e-tiririca-por-traicao/,politica,2017-08-04 00:00:00,377,333,193,0,10,55,2,97,7,20,8,4,0,22,2.44444,1537,18.5,4.61562,0.0,0.17763199999999998,0.57958
2667,340,340,fake-meta-information,None,https://www.diariodobrasil.org/professor-grava-video-com-ameacas-a-desembargadores-do-trf-4-vou-doutrinar-todas-as-criancas/,tv_celebridades,2018-01-23 00:00:00,194,168,118,0,5,27,1,53,7,4,3,0,0,13,1.8571400000000002,856,12.0,5.09524,0.00595238,0.1375,0.702381
2668,3400,3400,fake-meta-information,None,https://www.diariodobrasil.org/dilma-usa-agencia-estatal-sustentada-com-dinheiro-publico-para-espionar-o-vice-michel-temer/,politica,2015-12-14 00:00:00,164,142,86,1,4,20,3,41,11,5,3,0,0,5,2.2,743,14.2,5.2323900000000005,0.00704225,0.262295,0.605634
2669,3401,3401,fake-meta-information,None,https://www.diariodobrasil.org/pf-faz-buscas-na-casa-de-eduardo-cunha-acao-faz-parte-da-operacao-lava-jato/,politica,2015-12-15 00:00:00,247,216,130,0,17,26,1,78,6,6,7,0,0,4,2.38462,1030,16.6154,4.76852,0.0,0.11538499999999999,0.601852
2670,3402,3402,fake-meta-information,None,https://www.diariodobrasil.org/dilma-aplaude-atitude-de-ministra-que-jogou-copo-de-vinho-na-cara-de-jose-serra/,politica,2015-12-15 00:00:00,197,166,99,0,2,23,0,60,3,7,1,1,0,7,3.44444,772,18.4444,4.6506,0.0,0.12048199999999999,0.596386
2671,3403,3403,fake-meta-information,None,https://www.diariodobrasil.org/ex-petista-diz-que-governos-luladilma-fizeram-a-petrobras-perder-mais-de-90-do-valor-de-mercado/,tv_celebridades,2015-12-14 00:00:00,91,82,64,1,2,7,0,28,3,1,0,0,0,2,1.8,381,16.4,4.64634,0.0,0.11428599999999998,0.780488
