,TextBlob Polarity,TextBlob Subjectivity,VADER negative,VADER neutral,VADER positive,VADER compound
3450,0.0,0.0,0.033,0.967,0.0,-0.8834
3451,0.0,0.0,0.039,0.961,0.0,-0.9081
3452,0.39999999999999997,0.65,0.023,0.971,0.006,-0.9094
3453,0.1,0.65,0.036,0.961,0.003,-0.9578
3454,-0.011111111111111118,0.1111111111111111,0.023,0.977,0.0,-0.9451
3455,-0.4,0.55,0.028,0.965,0.007,-0.8885
3456,0.15000000000000002,0.15000000000000002,0.015,0.978,0.007,-0.7579
3457,-0.03333333333333336,0.9666666666666667,0.02,0.973,0.008,-0.7761
3458,0.05,1.0,0.019,0.981,0.0,-0.8299
3459,0.0,0.0,0.019,0.981,0.0,-0.5267
346,-0.0375,0.3625,0.018,0.982,0.0,-0.9887
3460,0.1,0.65,0.029,0.967,0.004,-0.9179
3461,0.425,0.7749999999999999,0.023,0.962,0.015,-0.836
3462,0.1,0.275,0.016,0.961,0.023,0.7205
3463,0.13541666666666666,0.6583333333333334,0.017,0.973,0.01,-0.72
3464,-0.09999999999999999,0.7666666666666666,0.04,0.96,0.0,-0.9806
3465,0.1111111111111111,0.5472222222222223,0.021,0.969,0.01,-0.774
3466,-0.13333333333333333,0.16666666666666666,0.017,0.983,0.0,-0.765
3467,-0.08846153846153847,0.7192307692307692,0.018,0.975,0.007,-0.9367
3468,-0.09,0.4,0.031,0.964,0.006,-0.946
3469,-0.13333333333333333,0.7133333333333334,0.024,0.974,0.001,-0.9885
347,0.35,0.575,0.041,0.954,0.005,-0.9876
3470,-0.12187500000000001,0.5408653846153846,0.025,0.972,0.002,-0.9873
3471,0.1,0.5625,0.031,0.951,0.019,-0.7058
3472,0.0,0.0,0.019,0.975,0.006,-0.6124
3473,0.0,1.0,0.032,0.968,0.0,-0.8402
3474,0.1,0.4,0.056,0.937,0.008,-0.99
3475,0.03333333333333333,0.06666666666666667,0.04,0.96,0.0,-0.9828
3476,0.0,0.125,0.039,0.961,0.0,-0.9545
3477,0.07999999999999999,0.6399999999999999,0.007,0.987,0.006,-0.1179
3478,0.19999999999999998,0.5499999999999999,0.015,0.978,0.008,-0.7639
3479,0.10166666666666666,0.1933333333333333,0.033,0.96,0.007,-0.9909
348,-0.26666666666666666,1.0,0.023,0.964,0.013,-0.7971
3480,0.0,0.0,0.03,0.97,0.0,-0.8516
3481,-0.8,1.0,0.004,0.996,0.0,-0.296
3482,0.011111111111111112,0.2722222222222222,0.02,0.967,0.013,-0.8688
3483,0.0,0.9166666666666666,0.02,0.977,0.003,-0.9576
3484,0.0,0.0,0.008,0.992,0.0,-0.5267
3485,-0.32272727272727275,0.6909090909090909,0.037,0.961,0.001,-0.9962
3486,0.13999999999999996,0.66,0.036,0.95,0.014,-0.9863
3487,0.0,0.3333333333333333,0.0,0.991,0.009,0.7003
3488,0.08750000000000001,0.5750000000000001,0.029,0.958,0.014,-0.8126
3489,0.0,0.0,0.014,0.968,0.018,0.6249
349,0.15789473684210528,0.30526315789473685,0.024,0.97,0.006,-0.9978
3490,0.13125,0.9187500000000001,0.025,0.97,0.005,-0.9785
3491,0.1625,0.7000000000000001,0.034,0.957,0.009,-0.9919
3492,0.05324074074074074,0.2592592592592593,0.025,0.969,0.006,-0.992
3493,0.06765873015873015,0.14603174603174604,0.017,0.981,0.002,-0.9685
3494,0.325,0.95,0.032,0.95,0.018,-0.802
3495,0.7,0.9,0.004,0.965,0.031,0.926
3496,-0.8,1.0,0.018,0.979,0.003,-0.8934
3497,0.012500000000000011,0.3541666666666667,0.03,0.964,0.006,-0.9501
3498,0.0,0.5,0.019,0.976,0.005,-0.7945
3499,0.0,0.0,0.024,0.972,0.004,-0.8934
35,0.6,0.9,0.028,0.95,0.022,0.0516
350,-0.3375,0.675,0.024,0.967,0.009,-0.8465
3500,0.0,0.5,0.031,0.962,0.007,-0.9884
3501,0.18333333333333335,0.7266666666666666,0.022,0.962,0.016,-0.1197
3502,-0.05714285714285715,0.3428571428571429,0.04,0.956,0.004,-0.9894
3503,0.005,0.475,0.018,0.979,0.002,-0.9465
3504,0.012500000000000004,0.125,0.018,0.982,0.0,-0.8402
3505,0.19999999999999998,0.6375,0.027,0.965,0.008,-0.9255
3506,-0.6399999999999999,0.8,0.008,0.992,0.0,-0.6808
3507,0.0,0.0,0.045,0.941,0.014,-0.8602
3508,0.125,0.5625,0.044,0.946,0.01,-0.9905
3509,0.0909090909090909,0.30303030303030304,0.043,0.956,0.001,-0.9929
351,-0.5333333333333333,1.0,0.039,0.961,0.0,-0.9451
3510,0.3833333333333333,0.6027777777777777,0.022,0.967,0.011,-0.7184
3511,0.047619047619047616,0.1380952380952381,0.016,0.979,0.004,-0.7964
3512,0.2,0.2,0.018,0.971,0.011,-0.7101
3513,-0.13888888888888892,0.5277777777777778,0.02,0.977,0.004,-0.9652
3514,0.7,0.9,0.011,0.984,0.006,-0.2732
3515,0.075,0.32499999999999996,0.015,0.983,0.003,-0.9367
3516,0.07500000000000001,0.7,0.026,0.969,0.005,-0.8271
3517,0.0,0.0,0.043,0.957,0.0,-0.8442
3518,0.0,0.0,0.033,0.967,0.0,-0.9447
3519,0.011111111111111112,0.10555555555555556,0.02,0.98,0.0,-0.9274
352,0.3333333333333333,0.7833333333333333,0.035,0.95,0.015,-0.8519
3520,0.0,0.3333333333333333,0.023,0.975,0.003,-0.9869
3521,0.0,1.0,0.038,0.962,0.0,-0.8402
3522,0.39999999999999997,0.6833333333333332,0.013,0.979,0.008,-0.4278
3523,-0.03333333333333333,0.40151515151515155,0.022,0.978,0.0,-0.9914
3524,0.11904761904761904,0.29523809523809524,0.036,0.962,0.002,-0.9923
3525,0.0,0.75,0.025,0.975,0.0,-0.9194
3526,-0.23214285714285715,0.5571428571428572,0.013,0.987,0.0,-0.9341
3527,0.0,1.0,0.023,0.974,0.003,-0.9403
3528,-0.23683035714285713,0.7095238095238094,0.038,0.961,0.001,-0.9952
3529,0.0,0.5,0.013,0.987,0.0,-0.9325
353,0.0,0.0,0.02,0.98,0.0,-0.5267
3530,0.05416666666666666,0.4666666666666667,0.022,0.965,0.013,-0.9165
3531,0.10555555555555556,0.41111111111111115,0.05,0.942,0.008,-0.9942
3532,0.12777777777777777,0.3888888888888889,0.035,0.963,0.002,-0.9912
3533,-0.47500000000000003,0.7375,0.024,0.969,0.007,-0.9794
3534,0.35,0.4884615384615385,0.011,0.979,0.01,0.128
3535,0.14285714285714285,0.4357142857142858,0.021,0.973,0.005,-0.9175
3536,0.005,0.8200000000000001,0.02,0.974,0.006,-0.976
3537,0.0,0.6666666666666666,0.025,0.975,0.0,-0.8402
3538,0.0,0.0,0.023,0.958,0.019,0.2148
3539,-0.43333333333333335,0.5666666666666667,0.029,0.967,0.004,-0.9201
354,0.0,0.0,0.005,0.995,0.0,-0.296
3540,0.0,0.16666666666666666,0.026,0.974,0.0,-0.9413
3541,-0.06666666666666668,0.3777777777777777,0.058,0.934,0.008,-0.9959
3542,0.10333333333333335,0.5599999999999999,0.03,0.966,0.004,-0.9934
3543,0.0,0.125,0.016,0.984,0.0,-0.7783
3544,-0.1,0.43636363636363634,0.028,0.966,0.005,-0.9881
3545,0.0,1.0,0.018,0.972,0.009,-0.6167
3546,0.0,0.5333333333333333,0.005,0.995,0.0,-0.5859
3547,-0.0823529411764706,0.35294117647058826,0.019,0.975,0.007,-0.9723
3548,0.009523809523809523,0.019047619047619046,0.027,0.918,0.055,0.9791
3549,0.08750000000000001,0.55,0.026,0.972,0.002,-0.9382
355,-0.8,1.0,0.03,0.965,0.005,-0.9002
3550,0.11249999999999999,0.48749999999999993,0.042,0.958,0.0,-0.9517
3551,-0.13333333333333333,0.18333333333333335,0.023,0.974,0.003,-0.9658
3552,0.2027777777777778,0.5055555555555555,0.009,0.988,0.003,-0.7256
3553,0.1431818181818182,0.5522727272727272,0.025,0.956,0.019,-0.3311
3554,-0.275,0.325,0.026,0.959,0.014,-0.6641
3555,-0.26666666666666666,0.5833333333333334,0.034,0.958,0.009,-0.9607
3556,-0.6076923076923076,0.8653846153846154,0.013,0.982,0.006,-0.8115
3557,0.30416666666666664,0.4791666666666667,0.025,0.967,0.009,-0.9542
3558,0.35,0.95,0.025,0.966,0.009,-0.8807
3559,0.0,0.0,0.034,0.95,0.016,-0.8934
356,0.0,0.0,0.02,0.98,0.0,-0.7783
3560,0.27777777777777773,0.7027777777777778,0.018,0.932,0.05,0.987
3561,0.31666666666666665,0.48333333333333334,0.019,0.975,0.006,-0.886
3562,0.011111111111111112,0.18888888888888888,0.02,0.97,0.01,-0.9458
3563,0.0,0.0,0.03,0.97,0.0,-0.9618
3564,-0.20406250000000004,0.47000000000000003,0.025,0.968,0.007,-0.9809
3565,-0.8,1.0,0.02,0.958,0.022,0.4387
3566,0.24814814814814815,0.4277777777777778,0.053,0.945,0.002,-0.988
3567,0.7,0.9,0.0,0.968,0.032,0.9022
3568,0.06874999999999999,0.6812499999999999,0.024,0.97,0.007,-0.9456
3569,0.09375,0.16999999999999998,0.019,0.98,0.001,-0.9877
357,0.5,1.0,0.0,1.0,0.0,0.0
3570,0.05416666666666666,0.37083333333333335,0.032,0.967,0.001,-0.9931
3571,0.0,0.0,0.008,0.992,0.0,-0.5267
3572,-0.475,1.0,0.012,0.985,0.003,-0.8395
3573,0.0,0.3333333333333333,0.022,0.963,0.015,-0.7627
3574,-0.27458333333333335,0.6133333333333333,0.022,0.974,0.004,-0.9782
3575,-0.11999999999999997,0.6,0.021,0.961,0.018,-0.0005
3576,0.38888888888888895,0.6111111111111112,0.027,0.963,0.011,-0.9563
3577,0.0,0.75,0.027,0.965,0.008,-0.8891
3578,0.16190476190476194,0.3523809523809524,0.027,0.964,0.009,-0.9545
3579,-0.8000000000000002,1.0,0.061,0.939,0.0,-0.8807
358,0.007692307692307701,0.4346153846153846,0.035,0.96,0.005,-0.9457
3580,-0.21250000000000002,0.875,0.016,0.962,0.022,0.745
3581,0.0,0.0,0.038,0.929,0.032,0.1461
3582,-0.28,0.64,0.03,0.949,0.02,-0.9374
3583,-0.013333333333333341,0.49000000000000005,0.016,0.98,0.004,-0.8156
3584,0.35,0.65,0.038,0.956,0.006,-0.926
3585,0.1642857142857143,0.6571428571428571,0.026,0.965,0.009,-0.9883
3586,0.2333333333333333,0.5166666666666666,0.031,0.954,0.014,-0.8553
3587,-0.10000000000000002,0.6044871794871794,0.031,0.962,0.007,-0.9796
3588,0.05625000000000001,0.1375,0.016,0.972,0.013,-0.4019
3589,0.07619047619047618,0.3952380952380953,0.024,0.973,0.003,-0.978
359,0.25,0.5416666666666667,0.056,0.94,0.004,-0.9493
3590,0.08750000000000001,0.7666666666666666,0.027,0.969,0.004,-0.9698
3591,0.2625,0.65625,0.027,0.963,0.01,-0.9804
3592,-0.1875,0.7125,0.017,0.98,0.002,-0.8888
3593,0.325,0.55,0.006,0.991,0.003,-0.4939
3594,0.25,0.875,0.019,0.967,0.014,-0.4528
3595,-0.3375000000000001,0.7916666666666666,0.035,0.96,0.005,-0.9923
3596,-0.040000000000000015,0.72,0.049,0.944,0.006,-0.9835
3597,0.3333333333333333,0.6666666666666666,0.015,0.98,0.005,-0.9153
3598,0.32,0.52,0.024,0.962,0.014,-0.7783
3599,0.0,0.0,0.015,0.985,0.0,-0.9423
36,0.13055555555555554,0.2611111111111111,0.03,0.964,0.006,-0.9442
360,-0.255,0.22000000000000003,0.019,0.981,0.0,-0.7269
3600,0.03333333333333333,0.4666666666666666,0.028,0.966,0.006,-0.9403
3601,0.016666666666666666,0.15833333333333333,0.017,0.983,0.0,-0.9628
3602,0.1,0.1,0.023,0.973,0.004,-0.9486
361,0.16666666666666666,0.3333333333333333,0.019,0.967,0.015,0.2177
362,0.11944444444444445,0.47222222222222227,0.008,0.986,0.006,-0.2023
363,0.052564102564102565,0.41794871794871796,0.014,0.98,0.007,-0.8544
364,0.0,0.0,0.007,0.984,0.009,0.434
365,0.0,0.0,0.041,0.948,0.011,-0.8996
366,-0.17777777777777778,0.6111111111111112,0.023,0.975,0.002,-0.9728
367,0.0,0.0,0.032,0.968,0.0,-0.7783
368,0.6499999999999999,0.9,0.011,0.979,0.01,0.1779
369,-0.3666666666666667,1.0,0.014,0.97,0.015,0.4215
37,0.0,0.25,0.024,0.964,0.012,-0.5859
370,0.1875,0.875,0.028,0.966,0.006,-0.9349
371,0.384375,0.575,0.027,0.966,0.007,-0.9238
372,-0.48571428571428577,1.0,0.012,0.982,0.006,-0.8622
373,0.23055555555555554,0.736111111111111,0.015,0.965,0.019,0.7476
374,0.0,0.0,0.015,0.98,0.005,-0.6124
375,0.29210526315789476,0.7043859649122809,0.01,0.986,0.004,-0.9111
376,-0.1,0.1,0.012,0.988,0.0,-0.765
377,0.005701754385964911,0.3798245614035088,0.013,0.986,0.001,-0.9498
378,0.5333333333333333,0.7166666666666667,0.03,0.951,0.019,-0.7845
379,0.09970238095238095,0.40476190476190477,0.016,0.984,0.0,-0.9816
38,-0.022222222222222254,0.6555555555555556,0.03,0.952,0.018,-0.5215
380,-0.06705882352941177,0.6627601809954752,0.031,0.964,0.005,-0.9963
381,-0.26666666666666666,0.5833333333333334,0.022,0.974,0.004,-0.9723
382,-0.17500000000000002,0.38750000000000007,0.048,0.942,0.01,-0.9978
383,-0.011904761904761902,0.2642857142857143,0.024,0.968,0.008,-0.8795
384,-0.5,0.5,0.013,0.987,0.0,-0.9098
385,-0.15555555555555556,0.3777777777777778,0.027,0.971,0.002,-0.9638
386,-0.19444444444444448,0.7944444444444444,0.011,0.985,0.005,-0.9498
387,-0.24921875000000002,0.7614583333333333,0.023,0.971,0.006,-0.9667
388,0.6,0.9,0.009,0.985,0.006,-0.2263
389,-1.0,1.0,0.025,0.969,0.006,-0.9829
39,0.0,0.0,0.007,0.993,0.0,-0.6597
390,0.9,1.0,0.015,0.974,0.011,-0.128
391,0.02433333333333333,0.30333333333333334,0.037,0.956,0.008,-0.9957
392,-0.165,0.86,0.031,0.966,0.004,-0.9912
393,0.041666666666666664,0.06666666666666667,0.05,0.944,0.007,-0.966
394,0.06079545454545455,0.45681818181818185,0.016,0.983,0.001,-0.9824
395,0.0,0.625,0.035,0.957,0.009,-0.9263
396,-0.05606060606060606,0.33049242424242425,0.028,0.972,0.0,-0.9886
397,0.04333333333333333,0.43166666666666664,0.018,0.979,0.003,-0.9636
398,0.03518518518518518,0.3537037037037037,0.023,0.965,0.011,-0.9291
399,0.07575757575757575,0.6344696969696969,0.025,0.971,0.004,-0.9259
4,0.0,0.0,0.03,0.956,0.013,-0.3637
40,-0.35000000000000003,0.8333333333333334,0.026,0.967,0.007,-0.9308
400,0.075,0.5499999999999999,0.039,0.956,0.005,-0.9976
401,0.10625000000000001,0.475,0.01,0.983,0.007,-0.3574
402,0.13194444444444445,0.36388888888888893,0.029,0.968,0.003,-0.961
403,-0.05208333333333334,0.5083333333333333,0.032,0.961,0.007,-0.8442
404,0.12857142857142856,0.3714285714285714,0.024,0.963,0.014,-0.9007
405,0.049999999999999975,0.55,0.032,0.961,0.007,-0.9749
406,0.1875,0.75,0.022,0.978,0.0,-0.9581
407,0.21666666666666665,0.46111111111111114,0.022,0.972,0.006,-0.9876
408,-0.09166666666666667,0.6291666666666668,0.031,0.968,0.002,-0.9936
409,0.09722222222222222,0.3444444444444444,0.019,0.977,0.004,-0.9829
41,0.0,0.0,0.019,0.981,0.0,-0.5267
410,0.020000000000000007,0.45,0.035,0.965,0.0,-0.9856
411,0.05,0.42500000000000004,0.0,1.0,0.0,0.0
412,0.10833333333333334,0.35000000000000003,0.018,0.975,0.007,-0.9676
413,0.0,0.0,0.019,0.981,0.0,-0.7783
414,0.14047619047619048,0.661904761904762,0.056,0.938,0.007,-0.9978
415,0.0,1.0,0.023,0.972,0.005,-0.8745
416,0.05,0.2,0.017,0.983,0.0,-0.9595
417,0.016666666666666666,0.6666666666666666,0.014,0.984,0.002,-0.9669
418,0.0,0.4,0.009,0.983,0.008,-0.0943
419,-0.38333333333333336,0.85,0.023,0.977,0.0,-0.9595
42,0.19999999999999998,0.9666666666666667,0.011,0.975,0.014,0.3182
420,0.0,0.0,0.01,0.987,0.003,-0.5859
421,0.2,0.35,0.022,0.976,0.002,-0.9781
422,-0.125,0.5,0.023,0.975,0.002,-0.9652
423,0.37187499999999996,0.69375,0.026,0.965,0.009,-0.9769
424,0.1,0.275,0.024,0.965,0.011,-0.8967
425,0.1875,0.375,0.027,0.963,0.01,-0.7761
426,-0.3333333333333334,0.4000000000000001,0.029,0.959,0.012,-0.9747
427,-0.15,0.4,0.029,0.967,0.004,-0.9393
428,0.02500000000000001,0.75,0.017,0.981,0.002,-0.8591
429,-0.022222222222222254,0.6555555555555556,0.018,0.957,0.025,0.7626
43,0.2333333333333333,0.3,0.032,0.954,0.013,-0.926
430,-0.11730769230769232,0.4179487179487179,0.023,0.975,0.002,-0.9849
431,0.07,0.62,0.017,0.945,0.038,0.9196
432,0.04583333333333332,0.23229166666666667,0.049,0.941,0.01,-0.9992
433,-0.4,0.5,0.02,0.966,0.013,-0.8514
434,0.24444444444444444,0.6555555555555556,0.035,0.928,0.037,0.7733
435,0.04166666666666666,0.7999999999999999,0.011,0.972,0.017,0.5255
436,0.03333333333333333,0.3833333333333333,0.034,0.962,0.004,-0.9988
437,-0.30000000000000004,0.6,0.021,0.976,0.002,-0.8658
438,-0.13333333333333333,0.85,0.034,0.955,0.012,-0.8316
439,0.3,0.45,0.021,0.957,0.022,0.3107
44,0.6,0.75,0.034,0.937,0.029,0.1501
440,-0.26666666666666666,0.6666666666666666,0.036,0.955,0.009,-0.9313
441,0.1875,0.25,0.025,0.965,0.009,-0.9571
442,-0.003571428571428575,0.42142857142857143,0.026,0.971,0.002,-0.9882
443,-0.8,1.0,0.042,0.954,0.004,-0.9679
444,-0.1583333333333333,0.4833333333333334,0.02,0.977,0.003,-0.9438
445,0.043750000000000004,0.40625,0.014,0.978,0.007,-0.7059
446,0.057638888888888885,0.5194444444444445,0.017,0.979,0.004,-0.9785
447,0.0,0.0,0.021,0.979,0.0,-0.9874
448,0.125,0.5,0.037,0.959,0.004,-0.9747
449,0.05,1.0,0.011,0.981,0.009,-0.1027
45,-0.1,0.1,0.027,0.97,0.003,-0.9289
450,0.03833333333333333,0.5666666666666667,0.017,0.982,0.001,-0.9953
451,0.04074074074074073,0.39814814814814814,0.02,0.975,0.004,-0.9774
452,0.0,1.0,0.023,0.974,0.003,-0.9313
453,0.15,0.5875,0.019,0.979,0.002,-0.9005
454,0.016176470588235296,0.2323529411764706,0.029,0.963,0.008,-0.9937
455,0.05,0.05,0.015,0.98,0.004,-0.9153
456,0.016666666666666666,0.9166666666666666,0.015,0.985,0.0,-0.8965
457,0.2,0.30000000000000004,0.008,0.992,0.0,-0.8402
458,-0.6785714285714286,1.0,0.03,0.966,0.005,-0.9746
459,0.0,0.875,0.029,0.964,0.008,-0.9489
46,-0.07500000000000001,0.5208333333333334,0.021,0.978,0.001,-0.9801
460,0.2,0.30000000000000004,0.029,0.971,0.0,-0.9698
461,0.05,1.0,0.036,0.955,0.008,-0.9927
462,-0.05885416666666667,0.3864583333333333,0.033,0.961,0.006,-0.9911
463,0.2333333333333333,0.3,0.033,0.956,0.011,-0.9468
464,0.04921875000000001,0.4666666666666666,0.028,0.969,0.003,-0.9832
465,-0.0125,0.2,0.027,0.973,0.0,-0.9413
466,0.07037037037037036,0.21296296296296294,0.006,0.99,0.003,-0.6486
467,-0.26666666666666666,0.39999999999999997,0.015,0.973,0.012,-0.0003
468,0.05000000000000004,0.5,0.017,0.983,0.0,-0.8807
469,-0.31333333333333335,0.6799999999999999,0.038,0.955,0.007,-0.98
47,0.0,0.575,0.036,0.962,0.002,-0.9786
470,0.0,0.038461538461538464,0.029,0.969,0.002,-0.974
471,0.08833333333333333,0.17666666666666667,0.028,0.967,0.005,-0.9787
472,-0.03333333333333333,0.06666666666666667,0.03,0.966,0.004,-0.932
473,-0.625,1.0,0.035,0.949,0.016,-0.8772
474,-0.24000000000000005,0.76,0.022,0.972,0.006,-0.9515
475,-0.47437112437112444,0.8035334035334035,0.021,0.977,0.002,-0.9946
476,0.10757575757575756,0.6363636363636364,0.005,0.99,0.006,0.163
477,0.0642706927131204,0.5740196078431373,0.026,0.968,0.006,-0.999
478,0.0,0.16874999999999998,0.029,0.969,0.002,-0.9892
479,-0.25,1.0,0.03,0.97,0.0,-0.9595
48,0.19999999999999998,0.38749999999999996,0.02,0.962,0.018,0.1027
480,-0.43636363636363634,0.6363636363636364,0.036,0.956,0.008,-0.9357
481,0.06666666666666667,0.39999999999999997,0.023,0.97,0.006,-0.9531
482,-0.16,0.49000000000000005,0.024,0.97,0.006,-0.9429
483,-0.4,1.0,0.026,0.974,0.0,-0.9694
484,0.6,0.9,0.03,0.947,0.023,0.0516
485,0.06212121212121211,0.2515151515151515,0.012,0.977,0.011,-0.0516
486,0.04270833333333333,0.75,0.02,0.975,0.005,-0.9682
487,-0.04,0.08,0.028,0.967,0.005,-0.8877
488,-0.26,0.79,0.022,0.974,0.004,-0.9262
489,-0.0638888888888889,0.4138888888888889,0.019,0.98,0.001,-0.9674
49,0.175,0.9,0.036,0.937,0.027,-0.3919
490,0.0,0.0,0.019,0.981,0.0,-0.7783
491,-0.10000000000000003,0.85,0.023,0.964,0.013,-0.903
492,-0.06000000000000001,0.3233333333333334,0.017,0.971,0.012,-0.6486
493,0.0,0.0,0.054,0.928,0.018,-0.9816
494,0.0,0.0,0.025,0.975,0.0,-0.976
495,0.16666666666666666,0.7333333333333334,0.02,0.974,0.006,-0.8442
496,-0.04242424242424244,0.5768398268398268,0.016,0.981,0.002,-0.91
497,-0.056666666666666664,0.4766666666666667,0.021,0.967,0.013,-0.7335
498,0.13636363636363635,0.45454545454545453,0.026,0.972,0.002,-0.9822
499,0.05,1.0,0.017,0.983,0.0,-0.8516
5,0.0,0.0,0.006,0.985,0.009,0.1779
50,0.0,0.0,0.05,0.95,0.0,-0.8883
500,0.275,0.8099999999999999,0.018,0.974,0.009,-0.8382
501,0.16666666666666666,0.4222222222222222,0.025,0.969,0.006,-0.9911
502,0.037499999999999985,0.6027777777777777,0.024,0.973,0.003,-0.9937
503,0.36944444444444446,0.48888888888888893,0.026,0.956,0.017,-0.6409
504,0.07953869047619047,0.2976190476190476,0.025,0.955,0.021,0.4501
505,0.05,0.55,0.033,0.963,0.004,-0.9859
506,0.0,0.0,0.012,0.983,0.005,-0.4588
507,0.39999999999999997,0.6,0.041,0.95,0.009,-0.9944
508,0.07391304347826087,0.3934782608695652,0.016,0.981,0.003,-0.9841
509,0.075,0.32499999999999996,0.023,0.97,0.007,-0.8172
51,0.03333333333333333,0.06666666666666667,0.019,0.981,0.0,-0.9782
510,-0.8,1.0,0.017,0.983,0.0,-0.8807
511,0.05648148148148148,0.3296296296296296,0.023,0.974,0.004,-0.9917
512,0.15,0.6499999999999999,0.019,0.981,0.0,-0.9559
513,-0.31222222222222223,0.5855555555555555,0.021,0.974,0.005,-0.9974
514,0.0125,0.6875,0.014,0.986,0.0,-0.9342
515,0.09947916666666667,0.3833333333333333,0.02,0.968,0.011,-0.8648
516,-0.18333333333333332,0.3333333333333333,0.024,0.974,0.002,-0.9883
517,-0.33606060606060606,0.605909090909091,0.026,0.965,0.009,-0.9643
518,-0.07222222222222222,0.34444444444444444,0.022,0.973,0.004,-0.9848
519,0.25,0.5416666666666667,0.02,0.975,0.004,-0.9728
52,-0.027777777777777783,0.6555555555555554,0.04,0.945,0.015,-0.9791
520,0.1708333333333333,0.3416666666666666,0.013,0.977,0.01,-0.128
521,0.004861111111111112,0.5618055555555556,0.02,0.972,0.008,-0.9635
522,-0.025000000000000022,0.825,0.019,0.971,0.011,-0.5859
523,0.0,0.25,0.044,0.943,0.014,-0.9657
524,-0.14666666666666667,0.37666666666666665,0.031,0.967,0.002,-0.9853
525,0.415625,0.7875,0.018,0.979,0.002,-0.9478
526,-0.31,0.6,0.006,0.993,0.001,-0.6767
527,0.03666666666666667,0.23333333333333334,0.024,0.973,0.004,-0.991
528,0.0,1.0,0.02,0.976,0.004,-0.875
529,0.06666666666666667,0.26666666666666666,0.023,0.977,0.0,-0.929
53,0.0,1.0,0.031,0.969,0.0,-0.8807
530,0.016666666666666666,0.06666666666666667,0.017,0.974,0.009,-0.8544
531,0.5166666666666666,0.8166666666666668,0.015,0.971,0.014,0.5267
532,0.03333333333333333,0.06666666666666667,0.032,0.963,0.005,-0.9538
533,0.2,0.30000000000000004,0.016,0.979,0.005,-0.8796
534,0.0,0.0,0.032,0.954,0.014,-0.8885
535,0.6,0.9,0.033,0.958,0.009,-0.9619
536,0.0,0.0,0.043,0.954,0.003,-0.9737
537,0.31,0.7000000000000001,0.051,0.931,0.018,-0.9416
538,0.006666666666666666,0.4133333333333333,0.039,0.959,0.002,-0.9918
539,-0.11875000000000002,0.9437500000000001,0.03,0.95,0.02,-0.8071
54,0.2666666666666667,0.4916666666666667,0.023,0.977,0.0,-0.7783
540,-0.4714285714285714,0.8571428571428571,0.033,0.955,0.012,-0.9137
541,0.05714285714285715,0.85,0.015,0.985,0.0,-0.987
542,-0.41250000000000003,0.6875,0.016,0.984,0.0,-0.875
543,0.7,0.9,0.027,0.947,0.026,0.4019
544,-0.014583333333333332,0.6583333333333333,0.015,0.984,0.001,-0.9867
545,0.19444444444444442,0.3972222222222222,0.036,0.958,0.006,-0.9782
546,0.10648148148148147,0.3796296296296296,0.03,0.942,0.028,0.5788
547,-0.17500000000000002,0.44999999999999996,0.018,0.976,0.006,-0.7945
548,-0.4,1.0,0.033,0.96,0.006,-0.875
549,0.0,0.4,0.016,0.984,0.0,-0.7783
55,0.7,0.9,0.0,0.988,0.012,0.5423
550,0.3,0.45,0.025,0.969,0.006,-0.9468
551,-0.55,0.8,0.025,0.967,0.008,-0.7845
552,-0.23333333333333336,0.7270833333333333,0.026,0.967,0.008,-0.9317
553,-0.4,0.5,0.048,0.946,0.006,-0.9837
554,0.04166666666666667,0.5333333333333333,0.026,0.973,0.001,-0.9755
555,0.0,0.0,0.012,0.988,0.0,-0.836
556,-0.5166666666666667,1.0,0.02,0.979,0.001,-0.9882
557,0.0,0.0,0.036,0.959,0.005,-0.9356
558,0.14722222222222223,0.5611111111111112,0.024,0.968,0.008,-0.9468
559,-0.5499999999999999,0.9833333333333334,0.033,0.957,0.009,-0.969
56,0.0,0.5,0.03,0.962,0.008,-0.9101
560,0.0,0.8714285714285713,0.043,0.954,0.003,-0.9674
561,0.1966666666666667,0.5083333333333333,0.017,0.974,0.009,-0.96
562,0.0,0.1,0.028,0.972,0.0,-0.6808
563,0.14375,0.2875,0.032,0.96,0.009,-0.979
564,0.0625,1.0,0.014,0.982,0.003,-0.8635
565,0.0,0.0,0.048,0.943,0.009,-0.9761
566,-0.07078877005347592,0.5684491978609625,0.019,0.976,0.005,-0.9909
567,0.08,0.5199999999999999,0.003,0.997,0.0,-0.296
568,0.35,0.45,0.034,0.96,0.005,-0.926
569,0.09523809523809523,0.330952380952381,0.042,0.95,0.008,-0.9937
57,0.0,0.0,0.02,0.98,0.0,-0.5423
570,-0.00892857142857143,0.45595238095238094,0.049,0.944,0.007,-0.9961
571,-0.020370370370370365,0.5185185185185186,0.015,0.985,0.0,-0.9776
572,0.0,0.10000000000000002,0.014,0.964,0.022,0.5423
573,0.3375,0.75,0.031,0.957,0.011,-0.9442
574,0.3407828282828283,0.5702020202020203,0.023,0.972,0.005,-0.9854
575,0.2,0.5907407407407407,0.015,0.979,0.007,-0.8999
576,0.04999999999999999,0.31666666666666665,0.017,0.983,0.0,-0.8402
577,0.0,0.75,0.037,0.956,0.007,-0.9571
578,0.12666666666666665,0.3433333333333333,0.024,0.968,0.009,-0.9143
