,TextBlob Polarity,TextBlob Subjectivity,VADER negative,VADER neutral,VADER positive,VADER compound
2289,0.0,0.0,0.009,0.991,0.0,-0.296
229,0.0,0.0,0.021,0.958,0.021,0.25
2290,0.0,0.0,0.0,1.0,0.0,0.0
2291,0.0,0.0,0.053,0.947,0.0,-0.8821
2292,0.0,0.1,0.0,1.0,0.0,0.0
2293,0.0,0.0,0.0,0.975,0.025,0.6369
2294,0.0,1.0,0.093,0.907,0.0,-0.9228
2295,-0.8,1.0,0.0,1.0,0.0,0.0
2296,0.0,0.0,0.0,1.0,0.0,0.0
2297,0.0,0.05,0.045,0.955,0.0,-0.5267
2298,0.0,0.55,0.024,0.976,0.0,-0.6808
2299,0.0,0.0,0.029,0.964,0.007,-0.636
23,0.7,0.9,0.024,0.962,0.014,-0.3818
230,0.0,0.1,0.049,0.951,0.0,-0.4939
2300,0.0,0.0,0.023,0.961,0.016,-0.0688
2301,0.0,0.0,0.017,0.983,0.0,-0.3595
2302,0.0,0.0,0.035,0.953,0.012,-0.6628
2303,0.0,0.0,0.0,1.0,0.0,0.0
2304,0.0,0.0,0.0,1.0,0.0,0.0
2305,0.0,0.0,0.02,0.98,0.0,-0.6458
2306,0.0,0.0,0.089,0.911,0.0,-0.984
2307,0.0,0.0,0.03,0.97,0.0,-0.6808
2308,0.25,0.2,0.028,0.962,0.009,-0.6412
2309,0.0,0.0,0.082,0.918,0.0,-0.6808
231,0.0,0.0,0.0,0.985,0.015,0.2023
2310,0.0,0.0,0.0,1.0,0.0,0.0
2311,0.0,0.0,0.042,0.958,0.0,-0.7783
2312,0.0,0.0,0.015,0.985,0.0,-0.4184
2313,0.0,0.0,0.055,0.945,0.0,-0.7959
2314,0.0,0.0,0.0,1.0,0.0,0.0
2315,0.0,0.75,0.014,0.986,0.0,-0.4724
2316,0.0,0.75,0.013,0.987,0.0,-0.296
2317,0.0,0.0,0.082,0.918,0.0,-0.783
2318,0.0,0.0,0.042,0.958,0.0,-0.5707
2319,0.16666666666666666,0.3333333333333333,0.015,0.985,0.0,-0.4646
232,0.0,0.0,0.022,0.978,0.0,-0.296
2320,0.0,0.0,0.0,1.0,0.0,0.0
2321,0.0,0.0,0.0,1.0,0.0,0.0
2322,0.0,0.0,0.0,1.0,0.0,0.0
2323,0.0,0.0,0.0,1.0,0.0,0.0
2324,0.0,0.0,0.034,0.966,0.0,-0.6553
2325,0.0,0.0,0.034,0.966,0.0,-0.6808
2326,0.1,0.525,0.02,0.952,0.027,0.2003
2327,0.025,1.0,0.02,0.969,0.012,-0.2695
2328,0.0,0.0,0.025,0.975,0.0,-0.5267
2329,0.0,0.0,0.012,0.988,0.0,-0.296
233,0.6,0.9,0.017,0.939,0.044,0.5267
2330,0.0,0.0,0.012,0.988,0.0,-0.296
2331,0.0,0.0,0.032,0.968,0.0,-0.4724
2332,0.0,0.0,0.023,0.977,0.0,-0.296
2333,0.0,0.0,0.031,0.969,0.0,-0.5324
2334,0.0,0.0,0.0,1.0,0.0,0.0
2335,0.0,0.0,0.0,1.0,0.0,0.0
2336,0.0,0.0,0.016,0.984,0.0,-0.5267
2337,0.0,0.0,0.02,0.98,0.0,-0.6808
2338,0.6,0.9,0.008,0.98,0.012,0.4871
2339,0.0,0.0,0.0,1.0,0.0,0.0
234,0.0,0.0,0.0,1.0,0.0,0.0
2340,0.0,0.0,0.016,0.984,0.0,-0.4939
2341,0.0,0.0,0.044,0.956,0.0,-0.7783
2342,0.0,0.0,0.055,0.945,0.0,-0.8832
2343,0.625,0.5,0.058,0.934,0.008,-0.8765
2344,0.5,1.0,0.03,0.97,0.0,-0.3818
2345,0.0,0.0,0.023,0.977,0.0,-0.296
2346,0.0,0.0,0.01,0.99,0.0,-0.296
2347,0.0,0.0,0.019,0.981,0.0,-0.4184
2348,0.0,0.25,0.029,0.971,0.0,-0.8772
2349,0.0,0.0,0.059,0.941,0.0,-0.7959
235,0.0,1.0,0.022,0.978,0.0,-0.5267
2350,0.0,0.0,0.0,1.0,0.0,0.0
2351,0.0,0.0,0.0,1.0,0.0,0.0
2352,0.0,0.0,0.02,0.98,0.0,-0.3595
2353,0.0,0.1,0.02,0.98,0.0,-0.296
2354,0.0,1.0,0.021,0.979,0.0,-0.296
2355,0.0,0.0,0.055,0.945,0.0,-0.8996
2356,-0.018750000000000006,0.4333333333333333,0.007,0.983,0.011,0.2771
2357,0.0,1.0,0.03,0.97,0.0,-0.3595
2358,0.0,0.0,0.0,1.0,0.0,0.0
2359,0.0,0.0,0.0,0.989,0.011,0.1759
236,0.03333333333333333,0.06666666666666667,0.027,0.973,0.0,-0.8439
2360,0.0,0.0,0.018,0.982,0.0,-0.296
2361,0.0,0.0,0.052,0.948,0.0,-0.8809
2362,0.2,0.30000000000000004,0.022,0.966,0.012,-0.2481
2363,0.0,0.03333333333333333,0.0,1.0,0.0,0.0
2364,0.0,0.0,0.028,0.94,0.032,-0.3907
2365,0.0,0.75,0.053,0.947,0.0,-0.6103
2366,0.0,0.0,0.02,0.98,0.0,-0.3595
2367,0.0,0.0,0.0,0.963,0.037,0.7003
2368,0.0,0.05,0.067,0.933,0.0,-0.8288
2369,0.0,0.0,0.029,0.971,0.0,-0.9168
237,0.15,0.6499999999999999,0.026,0.965,0.008,-0.4588
2370,0.0,0.0,0.0,1.0,0.0,0.0
2371,0.0,0.0,0.037,0.963,0.0,-0.7599
2372,0.0,0.0,0.028,0.972,0.0,-0.5267
2373,0.0,0.0,0.028,0.972,0.0,-0.3595
2374,0.025,1.0,0.0,0.988,0.012,0.2462
2375,0.0,0.0,0.0,0.962,0.038,0.7088
2376,0.0,0.0,0.0,1.0,0.0,0.0
2377,0.0,0.0,0.0,1.0,0.0,0.0
2378,-0.2,0.4,0.046,0.924,0.03,-0.1429
2379,0.0,0.0,0.053,0.947,0.0,-0.6908
238,0.15,0.6499999999999999,0.0,0.993,0.007,0.1027
2380,0.0,0.0,0.013,0.987,0.0,-0.25
2381,0.0,0.0,0.033,0.967,0.0,-0.9028
2382,0.041666666666666664,0.06666666666666667,0.011,0.952,0.037,0.7018
2383,0.0,0.0,0.092,0.908,0.0,-0.8516
2384,-0.4,0.55,0.033,0.953,0.014,-0.4261
2385,0.0,0.0,0.016,0.973,0.01,-0.2023
2386,0.0,0.0,0.014,0.986,0.0,-0.296
2387,0.0,0.0,0.026,0.974,0.0,-0.4939
2388,0.0,0.0,0.01,0.984,0.005,-0.2869
2389,0.6,0.9,0.0,0.969,0.031,0.7263
239,0.0,0.0,0.0,0.98,0.02,0.2714
2390,0.0,0.0,0.019,0.981,0.0,-0.5707
2391,0.0,0.0,0.0,1.0,0.0,0.0
2392,0.0,0.0,0.027,0.973,0.0,-0.6229
2393,0.0,0.0,0.024,0.976,0.0,-0.3595
2394,0.0,0.0,0.016,0.984,0.0,-0.4184
2395,0.0,0.0,0.007,0.989,0.004,-0.5574
2396,-1.0,1.0,0.011,0.989,0.0,-0.5859
2397,0.0,0.0,0.04,0.96,0.0,-0.7959
2398,0.0,0.0,0.0,1.0,0.0,0.0
2399,0.0,0.0,0.021,0.979,0.0,-0.6808
24,0.04393939393939394,0.42004662004662,0.026,0.97,0.004,-0.9917
240,0.0,0.0,0.023,0.977,0.0,-0.296
2400,0.0,0.0,0.022,0.978,0.0,-0.5267
2401,0.03333333333333333,0.06666666666666667,0.019,0.972,0.009,-0.3542
2402,0.0,0.0,0.012,0.988,0.0,-0.296
2403,0.0,0.0,0.0,1.0,0.0,0.0
2404,0.0,0.0,0.0,1.0,0.0,0.0
2405,0.0,0.0,0.054,0.946,0.0,-0.7088
2406,0.0,0.0,0.0,1.0,0.0,0.0
2407,0.0,0.0,0.024,0.961,0.015,-0.1779
2408,0.0,0.0,0.0,1.0,0.0,0.0
2409,0.0,0.0,0.049,0.951,0.0,-0.7009
241,0.0,0.0,0.057,0.943,0.0,-0.7088
2410,0.0,0.0,0.027,0.962,0.01,-0.5661
2411,-0.8,1.0,0.035,0.965,0.0,-0.6808
2412,0.0,0.0,0.026,0.974,0.0,-0.5267
2413,0.0,0.0,0.0,1.0,0.0,0.0
2414,-0.15,0.2,0.057,0.943,0.0,-0.6588
2415,0.0,0.0,0.033,0.95,0.016,-0.593
2416,0.10909090909090909,0.36363636363636365,0.02,0.98,0.0,-0.4939
2417,0.03333333333333333,0.06666666666666667,0.014,0.986,0.0,-0.296
2418,0.0,0.0,0.025,0.975,0.0,-0.5267
2419,0.0,0.0,0.0,0.984,0.016,0.2235
242,0.05000000000000002,0.5,0.0,0.978,0.022,0.2023
2420,0.0,0.0,0.014,0.986,0.0,-0.296
2421,-0.3,0.5,0.017,0.976,0.008,-0.34
2422,0.0,0.0,0.024,0.976,0.0,-0.5267
2423,0.0,0.0,0.021,0.938,0.041,0.2732
2424,0.0,0.0,0.022,0.978,0.0,-0.4314
2425,0.0,0.0,0.023,0.977,0.0,-0.7599
2426,0.0,0.0,0.038,0.962,0.0,-0.8932
2427,0.0,0.0,0.155,0.845,0.0,-0.296
2428,0.0,0.0,0.0,1.0,0.0,0.0
2429,0.0,0.05,0.023,0.977,0.0,-0.296
243,0.0,0.0,0.0,0.988,0.012,0.1779
2430,0.0,0.0,0.04,0.96,0.0,-0.5267
2431,0.0,0.0,0.0,1.0,0.0,0.0
2432,0.0,0.0,0.019,0.954,0.027,0.2481
2433,0.0,0.0,0.022,0.978,0.0,-0.296
2434,0.1,0.4,0.0,0.982,0.018,0.4329
2435,0.0,0.0,0.0,1.0,0.0,0.0
2436,0.0,0.0,0.011,0.989,0.0,-0.296
2437,0.0,0.0,0.018,0.982,0.0,-0.3595
2438,0.0,0.0,0.0,1.0,0.0,0.0
2439,0.0,0.0,0.028,0.972,0.0,-0.3595
244,0.0,0.0,0.024,0.976,0.0,-0.296
2440,0.0,0.0,0.04,0.96,0.0,-0.5267
2441,0.0,0.0,0.0,0.987,0.013,0.1027
2442,0.0,0.0,0.019,0.981,0.0,-0.4184
2443,0.3,0.95,0.023,0.963,0.014,-0.1531
2444,0.0,0.0,0.054,0.93,0.017,-0.6249
2445,0.0,0.0,0.072,0.928,0.0,-0.807
2446,0.03333333333333333,0.06666666666666667,0.017,0.983,0.0,-0.296
2447,0.0,0.0,0.0,1.0,0.0,0.0
2448,0.0,0.0,0.014,0.986,0.0,-0.296
2449,0.0,0.0,0.0,0.971,0.029,0.5684
245,0.0,0.0,0.09,0.91,0.0,-0.9313
2450,0.03333333333333333,0.06666666666666667,0.0,1.0,0.0,0.0
2451,0.0,0.0,0.019,0.981,0.0,-0.296
2452,0.0,0.0,0.063,0.937,0.0,-0.5267
2453,0.0,0.0,0.016,0.984,0.0,-0.4184
2454,0.0,0.0,0.097,0.903,0.0,-0.5267
2455,0.016666666666666666,0.6166666666666667,0.011,0.989,0.0,-0.296
2456,0.0,0.0,0.037,0.963,0.0,-0.6808
2457,0.0,0.0,0.0,1.0,0.0,0.0
2458,0.0,0.0,0.0,0.964,0.036,0.4574
2459,0.030208333333333337,0.5,0.025,0.975,0.0,-0.6103
246,0.0,0.0,0.0,1.0,0.0,0.0
2460,0.0,0.5,0.045,0.955,0.0,-0.5707
2461,0.0,0.0,0.033,0.967,0.0,-0.3595
2462,0.0,0.0,0.038,0.962,0.0,-0.5267
2463,0.0,0.0,0.013,0.98,0.007,-0.3956
2464,0.6,0.9,0.033,0.946,0.021,-0.1531
2465,0.6,1.0,0.023,0.948,0.029,0.1531
2466,0.0,0.0,0.029,0.971,0.0,-0.8192
2467,0.05,1.0,0.049,0.942,0.009,-0.8164
2468,0.0,0.0,0.03,0.963,0.008,-0.5994
2469,0.0,0.0,0.021,0.979,0.0,-0.5267
247,0.0,0.0,0.0,0.986,0.014,0.2732
2470,0.0,0.0,0.018,0.982,0.0,-0.296
2471,0.02500000000000001,0.75,0.012,0.988,0.0,-0.296
2472,0.0,0.0,0.0,1.0,0.0,0.0
2473,0.0,0.0,0.0,1.0,0.0,0.0
2474,0.0,0.0,0.019,0.981,0.0,-0.6808
2475,0.0,0.0,0.0,1.0,0.0,0.0
2476,0.0,0.0,0.076,0.924,0.0,-0.7882
2477,0.0,0.0,0.037,0.951,0.012,-0.4588
2478,0.0,0.0,0.04,0.96,0.0,-0.8883
2479,0.6,0.9,0.017,0.937,0.046,0.5562
248,0.0,0.0,0.046,0.938,0.015,-0.5994
2480,0.0,0.0,0.02,0.98,0.0,-0.296
2481,0.0,0.0,0.041,0.959,0.0,-0.7783
2482,-0.1,0.1,0.028,0.972,0.0,-0.765
2483,-0.28125,0.5,0.0,1.0,0.0,0.0
2484,0.0,0.25,0.009,0.991,0.0,-0.296
2485,0.0,0.0,0.05,0.95,0.0,-0.7946
2486,0.0,0.0,0.028,0.972,0.0,-0.5848
2487,0.0375,0.06666666666666667,0.0,1.0,0.0,0.0
2488,0.0,0.0,0.059,0.936,0.005,-0.9173
2489,0.0,0.0,0.0,0.958,0.042,0.636
249,0.0,0.0,0.013,0.987,0.0,-0.296
2490,0.2,0.2,0.021,0.97,0.009,-0.4588
2491,0.03333333333333333,0.06666666666666667,0.0,1.0,0.0,0.0
2492,0.0,0.0,0.016,0.984,0.0,-0.6103
2493,0.0,0.0,0.0,1.0,0.0,0.0
2494,0.0,0.0,0.032,0.968,0.0,-0.7184
2495,0.0,0.0,0.056,0.944,0.0,-0.8388
2496,-1.0,1.0,0.023,0.977,0.0,-0.4843
2497,0.0,0.0,0.0,0.966,0.034,0.7097
2498,0.0,0.0,0.037,0.963,0.0,-0.7339
2499,0.0,0.0,0.0,1.0,0.0,0.0
25,0.0,0.0,0.065,0.935,0.0,-0.8807
250,0.0,0.0,0.0,0.965,0.035,0.4389
2500,-1.0,1.0,0.021,0.979,0.0,-0.6103
2501,-1.0,1.0,0.016,0.984,0.0,-0.3595
2502,0.0,0.0,0.018,0.982,0.0,-0.7783
2503,0.0,0.0,0.064,0.936,0.0,-0.8402
2504,0.0,0.0,0.039,0.961,0.0,-0.5267
2505,0.025,0.5,0.02,0.98,0.0,-0.5267
2506,0.0,0.0,0.0,1.0,0.0,0.0
2507,0.0,0.0,0.026,0.942,0.032,0.1511
2508,0.0,0.0,0.0,1.0,0.0,0.0
2509,-0.5875,0.825,0.03,0.97,0.0,-0.6269
251,0.4,0.55,0.033,0.913,0.054,0.4215
2510,0.08484848484848484,0.2833333333333333,0.02,0.98,0.0,-0.296
2511,0.03333333333333333,0.06666666666666667,0.0,0.97,0.03,0.4926
2512,0.0,0.0,0.0,1.0,0.0,0.0
2513,-0.15000000000000002,0.325,0.029,0.971,0.0,-0.8908
2514,0.0,0.0,0.013,0.956,0.031,0.6083
2515,0.0,0.0,0.043,0.957,0.0,-0.7184
2516,0.0,0.0,0.062,0.937,0.0,-0.7783
2517,0.0,0.3,0.07,0.897,0.033,-0.7984
2518,0.0,0.0,0.014,0.986,0.0,-0.296
2519,0.03333333333333333,0.06666666666666667,0.017,0.983,0.0,-0.5267
252,0.2,0.30000000000000004,0.019,0.981,0.0,-0.4098
2520,0.0,0.0,0.0,0.957,0.043,0.5307
2521,-0.15000000000000002,0.325,0.048,0.952,0.0,-0.7845
2522,0.0,0.0,0.036,0.964,0.0,-0.5267
2523,0.0,0.0,0.06,0.94,0.0,-0.6808
2524,0.0,0.0,0.012,0.968,0.02,0.3769
2525,0.0,0.0,0.0,1.0,0.0,0.0
2526,0.0,0.0,0.035,0.965,0.0,-0.5267
2527,0.0,0.0,0.018,0.982,0.0,-0.296
2528,0.03333333333333333,0.06666666666666667,0.074,0.926,0.0,-0.829
2529,0.0,0.0,0.0,1.0,0.0,0.0
253,0.0,0.0,0.014,0.986,0.0,-0.296
2530,0.0,1.0,0.037,0.963,0.0,-0.8002
2531,0.0,0.0,0.0,1.0,0.0,0.0
2532,0.0,0.0,0.048,0.952,0.0,-0.8516
2533,0.0,0.0,0.028,0.972,0.0,-0.4724
2534,0.0,0.0,0.0,1.0,0.0,0.0
2535,0.0625,1.0,0.0,1.0,0.0,0.0
2536,0.25,0.30000000000000004,0.0,1.0,0.0,0.0
2537,-0.4,0.55,0.039,0.945,0.016,-0.6124
2538,0.2611111111111111,0.35555555555555557,0.016,0.984,0.0,-0.3595
2539,0.0,0.0,0.036,0.964,0.0,-0.6705
254,0.05000000000000002,0.5,0.017,0.973,0.011,-0.2462
2540,0.0,0.0,0.051,0.949,0.0,-0.5707
2541,0.0,0.0,0.037,0.952,0.012,-0.6256
2542,0.5,0.5,0.011,0.989,0.0,-0.25
2543,0.15,0.6499999999999999,0.014,0.986,0.0,-0.296
2544,0.0,0.0,0.05,0.95,0.0,-0.8522
2545,0.0,0.0,0.0,1.0,0.0,0.0
2546,0.5,0.5,0.047,0.953,0.0,-0.9325
2547,0.2,0.30000000000000004,0.033,0.967,0.0,-0.5267
2548,0.041666666666666664,0.06666666666666667,0.076,0.924,0.0,-0.7088
2549,0.0,0.0,0.038,0.962,0.0,-0.7562
255,0.0,0.75,0.0,1.0,0.0,0.0
2550,0.03333333333333333,0.06666666666666667,0.048,0.952,0.0,-0.6808
2551,0.0,0.0,0.0,1.0,0.0,0.0
2552,1.0,0.3,0.03,0.951,0.02,-0.2695
2553,0.0,0.0,0.0,1.0,0.0,0.0
2554,0.0,1.0,0.022,0.978,0.0,-0.3595
2555,0.03333333333333333,0.06666666666666667,0.016,0.984,0.0,-0.5267
2556,0.0,0.0,0.014,0.986,0.0,-0.3595
2557,0.0,0.0,0.032,0.968,0.0,-0.296
2558,0.0,0.0,0.025,0.975,0.0,-0.5267
2559,0.0,0.75,0.043,0.94,0.016,-0.6884
256,0.1,0.1,0.027,0.973,0.0,-0.5267
2560,-0.3,0.6,0.0,1.0,0.0,0.0
2561,0.0,0.0,0.028,0.972,0.0,-0.5707
2562,0.0,0.0,0.0,1.0,0.0,0.0
2563,0.0,0.0,0.04,0.96,0.0,-0.7562
2564,0.1,0.1,0.015,0.985,0.0,-0.296
2565,0.0,0.0,0.062,0.938,0.0,-0.6046
2566,0.0,0.0,0.015,0.949,0.036,0.6025
2567,-0.1,0.2,0.0,0.992,0.008,0.3313
2568,0.0,0.0,0.013,0.987,0.0,-0.296
2569,0.05,1.0,0.015,0.985,0.0,-0.296
257,0.0,0.0,0.0,1.0,0.0,0.0
2570,0.5,0.5,0.03,0.97,0.0,-0.5267
2571,0.0,0.0,0.054,0.924,0.021,-0.4926
2572,0.0,0.0,0.041,0.94,0.018,-0.4019
2573,0.0,0.0,0.013,0.966,0.02,0.2695
2574,0.0,0.0,0.007,0.993,0.0,-0.296
2575,0.0,0.0,0.041,0.959,0.0,-0.6103
2576,0.03333333333333333,0.06666666666666667,0.027,0.973,0.0,-0.7783
2577,0.0,0.08333333333333333,0.022,0.978,0.0,-0.6808
2578,0.0,0.0,0.024,0.976,0.0,-0.3595
2579,-0.75,1.0,0.0,1.0,0.0,0.0
258,0.0,0.0,0.0,1.0,0.0,0.0
2580,0.0,0.0,0.022,0.978,0.0,-0.5267
2581,0.05000000000000002,0.5,0.0,1.0,0.0,0.0
2582,0.21875,0.42499999999999993,0.0,0.987,0.013,0.2695
2583,0.0,0.0,0.026,0.974,0.0,-0.3595
2584,0.0,0.0,0.0,1.0,0.0,0.0
2585,0.0,0.0,0.021,0.979,0.0,-0.4184
2586,0.0,0.0,0.025,0.975,0.0,-0.5267
2587,0.0,0.0,0.038,0.962,0.0,-0.6103
2588,-0.26666666666666666,0.7000000000000001,0.035,0.965,0.0,-0.9183
2589,0.041666666666666664,0.06666666666666667,0.0,1.0,0.0,0.0
259,0.0,0.0,0.0,0.988,0.012,0.1779
2590,0.0,0.0,0.037,0.963,0.0,-0.6103
2591,0.0,0.0,0.0,1.0,0.0,0.0
2592,0.0,0.0,0.017,0.983,0.0,-0.296
2593,0.0,0.0,0.023,0.977,0.0,-0.296
2594,0.0,0.0,0.021,0.979,0.0,-0.296
2595,0.0,0.0,0.0,1.0,0.0,0.0
2596,0.05,1.0,0.0,1.0,0.0,0.0
2597,0.0,0.0,0.072,0.928,0.0,-0.8603
2598,0.0,0.0,0.044,0.956,0.0,-0.6597
2599,-0.10000000000000002,0.51,0.061,0.926,0.013,-0.9686
26,-0.0703125,0.3333333333333333,0.082,0.918,0.0,-0.942
260,0.0,0.0,0.0,0.982,0.018,0.4019
2600,0.0,0.0,0.026,0.974,0.0,-0.296
2601,0.0,0.0,0.042,0.958,0.0,-0.7418
2602,-0.4,0.4,0.042,0.958,0.0,-0.7456
2603,0.0,0.0,0.0,1.0,0.0,0.0
2604,0.0,0.0,0.034,0.966,0.0,-0.5267
2605,0.0,0.0,0.0,1.0,0.0,0.0
2606,0.0,0.0,0.0,1.0,0.0,0.0
2607,0.0,0.0,0.018,0.982,0.0,-0.5267
2608,0.0,0.0,0.019,0.981,0.0,-0.4724
2609,0.0,0.0,0.021,0.979,0.0,-0.3595
261,0.0,0.0,0.0,1.0,0.0,0.0
2610,0.0,0.0,0.019,0.981,0.0,-0.3818
2611,0.6,0.9,0.011,0.976,0.014,0.1531
2612,0.0,0.0,0.046,0.936,0.018,-0.6654
2613,0.0,0.0,0.062,0.938,0.0,-0.8402
2614,0.016666666666666666,0.5333333333333333,0.067,0.933,0.0,-0.8118
2615,0.0,0.0,0.0,1.0,0.0,0.0
2616,0.0,0.0,0.026,0.974,0.0,-0.4184
2617,0.0,0.0,0.014,0.986,0.0,-0.3736
2618,0.0,0.0,0.05,0.928,0.021,-0.4574
2619,0.0,0.0,0.02,0.98,0.0,-0.296
262,0.7,0.9,0.021,0.962,0.017,-0.0547
2620,0.0,0.0,0.016,0.984,0.0,-0.296
2621,0.0,0.0,0.013,0.987,0.0,-0.296
2622,0.0,0.0,0.057,0.931,0.012,-0.7106
2623,-0.21666666666666667,0.5499999999999999,0.013,0.987,0.0,-0.3595
2624,0.0,0.0,0.022,0.978,0.0,-0.5707
2625,0.0,0.0,0.0,1.0,0.0,0.0
2626,0.0,0.0,0.018,0.982,0.0,-0.4314
2627,0.375,0.75,0.027,0.96,0.013,-0.5423
2628,0.0,0.0,0.014,0.986,0.0,-0.296
2629,0.0,0.0,0.029,0.971,0.0,-0.5267
263,0.0,0.25,0.053,0.947,0.0,-0.7783
2630,0.0,0.0,0.0,1.0,0.0,0.0
2631,0.5,0.8333333333333334,0.016,0.984,0.0,-0.296
2632,-0.5333333333333333,0.6666666666666666,0.0,0.981,0.019,0.6155
2633,0.0,0.0,0.046,0.941,0.012,-0.872
2634,0.0,0.0,0.009,0.984,0.007,-0.1027
2635,-0.8,1.0,0.013,0.987,0.0,-0.3595
2636,0.05,0.05,0.016,0.984,0.0,-0.296
2637,-0.8,1.0,0.06,0.923,0.017,-0.7574
2638,0.0,0.0,0.0,1.0,0.0,0.0
2639,0.0,0.0,0.035,0.965,0.0,-0.5707
264,0.7,0.9,0.0,0.916,0.084,0.8519
2640,-0.5333333333333333,0.6666666666666666,0.0,0.969,0.031,0.6505
2641,0.0,0.0,0.011,0.989,0.0,-0.296
2642,0.16666666666666666,0.3333333333333333,0.067,0.933,0.0,-0.8402
2643,0.03333333333333333,0.06666666666666667,0.042,0.958,0.0,-0.6908
2644,0.25,0.30000000000000004,0.03,0.952,0.018,-0.4314
2645,0.0,0.0,0.023,0.977,0.0,-0.5216
2646,0.0,0.0,0.0,1.0,0.0,0.0
2647,0.0,0.0,0.013,0.987,0.0,-0.296
2648,0.0,0.0,0.016,0.984,0.0,-0.296
2649,0.0,0.0,0.02,0.98,0.0,-0.4184
265,0.0,0.0,0.02,0.98,0.0,-0.4184
2650,0.15625,0.16666666666666666,0.012,0.988,0.0,-0.3595
2651,0.0,0.0,0.033,0.967,0.0,-0.5707
2652,-0.8,1.0,0.0,1.0,0.0,0.0
2653,0.0,0.0,0.0,1.0,0.0,0.0
2654,0.0,0.0,0.04,0.936,0.025,-0.1793
2655,0.0,0.0,0.022,0.978,0.0,-0.5707
2656,0.0,0.0,0.0,0.99,0.01,0.1779
2657,0.0,0.0,0.0,1.0,0.0,0.0
2658,0.0,0.25,0.023,0.977,0.0,-0.5267
2659,0.0,1.0,0.03,0.923,0.047,0.5411
266,0.0,0.30000000000000004,0.005,0.989,0.006,0.0516
2660,-0.2333333333333333,1.0,0.02,0.97,0.01,-0.3939
2661,0.0,0.0,0.091,0.909,0.0,-0.7762
2662,0.0,0.0,0.016,0.984,0.0,-0.296
2663,0.03333333333333333,0.06666666666666667,0.018,0.951,0.031,0.368
2664,0.0,0.0,0.02,0.957,0.022,0.0997
2665,-0.78125,0.55,0.064,0.936,0.0,-0.8713
2666,0.0,0.0,0.0,1.0,0.0,0.0
2667,0.0,0.0,0.035,0.965,0.0,-0.6604
2668,0.7,0.9,0.0,0.978,0.022,0.5423
2669,0.0,0.0,0.019,0.981,0.0,-0.5707
267,0.03333333333333333,0.06666666666666667,0.029,0.971,0.0,-0.7562
2670,0.0,0.0,0.011,0.989,0.0,-0.4184
2671,0.0,0.0,0.0,1.0,0.0,0.0
2672,0.0,0.0,0.0,0.922,0.078,0.9426
2673,0.0,0.0,0.026,0.937,0.037,0.5696
2674,0.0,0.0,0.0,1.0,0.0,0.0
2675,0.0,0.0,0.04,0.927,0.033,-0.1531
2676,0.0,0.0,0.0,1.0,0.0,0.0
2677,0.0,0.0,0.038,0.962,0.0,-0.5707
2678,0.0,0.0,0.015,0.985,0.0,-0.6808
2679,0.0,0.0,0.012,0.988,0.0,-0.4389
268,0.0,0.0,0.037,0.963,0.0,-0.5267
2680,0.0,0.0,0.016,0.984,0.0,-0.296
2681,-0.5,0.55,0.038,0.962,0.0,-0.7856
2682,-0.8,1.0,0.017,0.983,0.0,-0.3736
2683,0.0,0.0,0.031,0.969,0.0,-0.5267
2684,0.0,0.0,0.0,1.0,0.0,0.0
2685,0.0,0.0,0.0,1.0,0.0,0.0
2686,0.0,0.0,0.0,1.0,0.0,0.0
2687,0.0,0.0,0.01,0.99,0.0,-0.296
2688,0.0,0.0,0.01,0.99,0.0,-0.296
2689,0.0,0.0,0.0,1.0,0.0,0.0
269,0.0,1.0,0.058,0.942,0.0,-0.7351
2690,0.0,0.0,0.013,0.987,0.0,-0.296
2691,0.0,0.0,0.0,1.0,0.0,0.0
2692,0.6,0.9,0.0,0.987,0.013,0.4215
2693,0.0,0.0,0.021,0.979,0.0,-0.8604
2694,0.75,0.9,0.0,0.973,0.027,0.4753
2695,0.0,0.0,0.019,0.981,0.0,-0.3595
2696,0.0,0.0,0.021,0.979,0.0,-0.5216
2697,0.0,0.0,0.017,0.983,0.0,-0.3595
2698,0.0,0.0,0.046,0.954,0.0,-0.765
2699,0.16666666666666666,0.3333333333333333,0.0,0.967,0.033,0.6476
27,0.0,0.0,0.022,0.978,0.0,-0.8074
270,-0.26666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0
2700,-0.4,1.0,0.023,0.977,0.0,-0.3595
2701,0.0,0.0,0.024,0.976,0.0,-0.3736
2702,0.0,0.0,0.018,0.982,0.0,-0.3595
2703,0.10000000000000002,0.3333333333333333,0.04,0.96,0.0,-0.8807
2704,0.0,0.0,0.014,0.986,0.0,-0.296
2705,0.0,0.0,0.029,0.954,0.017,-0.2481
2706,0.0,0.0,0.014,0.986,0.0,-0.296
2707,0.0,0.0,0.013,0.987,0.0,-0.7088
2708,0.0,0.0,0.037,0.913,0.051,0.3885
2709,0.0,0.0,0.0,1.0,0.0,0.0
271,0.0,0.0,0.0,1.0,0.0,0.0
2710,-0.8,1.0,0.0,1.0,0.0,0.0
2711,0.0,0.25,0.0,1.0,0.0,0.0
2712,0.0,0.0,0.0,1.0,0.0,0.0
2713,0.0,0.0,0.0,1.0,0.0,0.0
2714,0.0,0.0,0.018,0.982,0.0,-0.5707
2715,0.0,0.0,0.055,0.945,0.0,-0.7121
2716,0.0,0.0,0.078,0.914,0.008,-0.9119
